,2017-07-04
ACC_ACT,1.0
L%_ACT,0.53164556962
ACC_prevACT,0.746835443038
L%_prevACT,0.582278481013
ACC_AntiPrevACT,0.253164556962
L%_AntiPrevACT,0.417721518987
ACC_RiskOn,0.53164556962
L%_RiskOn,0.721518987342
ACC_RiskOff,0.46835443038
L%_RiskOff,0.278481012658
ACC_Custom,0.417721518987
L%_Custom,0.810126582278
ACC_AntiCustom,0.582278481013
L%_AntiCustom,0.189873417722
ACC_LastSIG,0.53164556962
L%_LastSIG,0.721518987342
ACC_0.75LastSIG,0.518987341772
L%_0.75LastSIG,0.481012658228
ACC_0.5LastSIG,0.455696202532
L%_0.5LastSIG,0.443037974684
ACC_1LastSIG,0.493670886076
L%_1LastSIG,0.556962025316
ACC_Anti1LastSIG,0.506329113924
L%_Anti1LastSIG,0.443037974684
ACC_Anti0.75LastSIG,0.481012658228
L%_Anti0.75LastSIG,0.518987341772
ACC_Anti0.5LastSIG,0.544303797468
L%_Anti0.5LastSIG,0.556962025316
ACC_prevSEA,0.417721518987
L%_prevSEA,0.683544303797
ACC_LastSEA,0.443037974684
L%_LastSEA,0.658227848101
ACC_AntiSEA,0.582278481013
L%_AntiSEA,0.316455696203
ACC_AdjSEA,0.354430379747
L%_AdjSEA,0.696202531646
ACC_AntiAdjSEA,0.645569620253
L%_AntiAdjSEA,0.303797468354
ACC_Voting,0.544303797468
L%_Voting,0.632911392405
ACC_Voting2,0.278481012658
L%_Voting2,0.518987341772
ACC_Voting3,0.405063291139
L%_Voting3,0.417721518987
ACC_Voting4,0.278481012658
L%_Voting4,0.455696202532
ACC_Voting5,0.303797468354
L%_Voting5,0.430379746835
ACC_Voting6,0.291139240506
L%_Voting6,0.316455696203
ACC_Voting7,0.556962025316
L%_Voting7,0.46835443038
ACC_Voting8,0.291139240506
L%_Voting8,0.53164556962
ACC_Voting9,0.430379746835
L%_Voting9,0.443037974684
ACC_Voting10,0.139240506329
L%_Voting10,0.177215189873
ACC_Voting11,0.177215189873
L%_Voting11,0.215189873418
ACC_Voting12,0.291139240506
L%_Voting12,0.607594936709
ACC_Voting13,0.518987341772
L%_Voting13,0.430379746835
ACC_Voting14,0.316455696203
L%_Voting14,0.417721518987
ACC_Voting15,0.493670886076
L%_Voting15,0.303797468354
PNL_ACT,0.0
PNL_prevACT,0.0
PNL_AntiPrevACT,0.0
PNL_RiskOn,0.0
PNL_RiskOff,0.0
PNL_Custom,0.0
PNL_AntiCustom,0.0
PNL_LastSIG,0.0
PNL_0.75LastSIG,0.0
PNL_0.5LastSIG,0.0
PNL_1LastSIG,0.0
PNL_Anti1LastSIG,0.0
PNL_Anti0.75LastSIG,0.0
PNL_Anti0.5LastSIG,0.0
PNL_prevSEA,0.0
PNL_LastSEA,0.0
PNL_AntiSEA,0.0
PNL_AdjSEA,0.0
PNL_AntiAdjSEA,0.0
PNL_Voting,0.0
PNL_Voting2,0.0
PNL_Voting3,0.0
PNL_Voting4,0.0
PNL_Voting5,0.0
PNL_Voting6,0.0
PNL_Voting7,0.0
PNL_Voting8,0.0
PNL_Voting9,0.0
PNL_Voting10,0.0
PNL_Voting11,0.0
PNL_Voting12,0.0
PNL_Voting13,0.0
PNL_Voting14,0.0
PNL_Voting15,0.0
Vol_All,
Chg_All,
L%_All,
Vol_currency,
Vol_energy,
Vol_grain,
Vol_index,
Vol_meat,
Vol_metal,
Vol_rates,
Chg_currency,
Chg_energy,
Chg_grain,
Chg_index,
Chg_meat,
Chg_metal,
Chg_rates,
L%_currency,0.0
L%_energy,0.75
L%_grain,1.0
L%_index,0.8
L%_meat,0.333333333333
L%_metal,0.2
L%_rates,0.0
