dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp
2016-05-30,0.0142965361194,0.00497711821556,0.00228416096288,8.51045909647,106372.23,485.57,both_gainAhead_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,-0.00985946420729,wf_is_pv3s_v2v,105144.2,240.54,4.20593623841,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is23,1.0,,
2016-05-31,0.0658475435211,0.00428307409774,0.00246717581898,0.0,108469.78,2097.55,both_gainAhead_PCA10_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,106180.87,1036.67,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is23,1.0,1410.0434,20160531 23:30:02 EDT
2016-06-01 00:00:00,0.0593760664556,0.0052083901713,0.00263752189358,0.0,112020.35,2658.2,both_gainAhead_PCA10_VotingSoft DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,107969.78,1296.42,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is23,1.0,1346.72021667,20160601 22:26:43 EDT
2016-06-01 00:00:00,0.0934139014451,0.00433119198768,0.00263752189358,0.0,110630.05,2625.21,both_gainAhead_PCA10_VotingSoft DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,106432.43,1277.96,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is23,1.0,2518.25575,20160602 17:58:15 EDT
2016-06-02 00:00:00,0.0239655945039,0.000122,0.00131876094679,8.54440008127,106796.46,1228.61,both_gainAhead_GNBayes DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_short,104994.39,607.46,4.19994343598,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f85_is18,1.0,1225.03591667,20160602 20:25:02 EDT
2016-06-03 00:00:00,0.0718415168846,5.9998800008e-05,0.00161514570617,0.0,108925.69,4240.76,both_gainAhead_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,104935.25,2083.26,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f98_is31,1.0,1261.41398333,20160603 21:01:24 EDT
2016-06-06 00:00:00,0.000449697103622,0.00155586068839,0.00186500961648,0.0,109699.43,-1087.77,both_gainAhead_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,104937.66,-517.71,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f98_is31,1.0,1248.57056667,20160606 20:48:34 EDT
2016-06-07 00:00:00,0.00109484053574,0.00211997754492,0.00208514414057,8.65426932018,108169.71,-1497.84,both_gainAhead_GNBayes DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,104426.67,-718.06,4.17723384397,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f85_is6,1.0,1239.20468333,20160607 20:39:12 EDT
2016-06-08 00:00:00,-0.000895878553031,0.0,0.00228416096288,4.31764453177,107936.8,867.21,both_gainAhead_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,104500.19,839.59,4.18017499413,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f96_is27,1.0,1336.13695,20160608 22:16:08 EDT
2016-06-09 00:00:00,-0.00375341929751,0.0,0.00246717581898,0.0,104875.2,514.11,both_gainAhead_GNBayes DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,103307.57,506.42,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f85_is23,1.0,1249.88556667,20160609 20:49:53 EDT
2016-06-09 00:00:00,-0.00591633815491,0.0,0.00246717581898,0.0,105747.21,518.38,both_gainAhead_GNBayes DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,103307.57,506.42,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f86_is23,1.0,1318.37673333,20160609 21:58:22 EDT
2016-06-09 00:00:00,-0.00382893140262,0.0,0.00246717581898,0.0,104875.2,514.11,both_gainAhead_GNBayes DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,103307.57,506.42,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f86_is23,1.0,1361.20893333,20160609 22:41:12 EDT
2016-06-09 00:00:00,-0.00396987862566,0.0,0.00246717581898,0.0,104875.2,514.11,both_gainAhead_GNBayes DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,103307.57,506.42,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f86_is23,1.0,1459.9462,20160610 00:19:56 EDT
