dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp
2016-05-30,0.0121576093597,5.99994600036e-05,0.00228416096288,0.0,153522.76,2356.71,both_gainAhead_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.00276243093923,wf_is_pv2e_p2p,132509.17,1024.93,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is30,1.0,,
2016-05-31,0.0427830224292,5.99994600037e-05,0.00246717581898,0.0,154370.95,848.19,both_gainAhead_PCA10_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,132875.22,366.05,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is30,1.0,1401.8593,20160531 23:21:51 EDT
2016-06-01 00:00:00,-0.00848381568509,0.0,0.00263752189358,7.72339339339,128715.5,-5633.35,both_gainAhead_PCA10_VotingSoft DPS wl8.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,117525.71,-2518.01,4.70121631824,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is30,1.0,1329.55195,20160601 22:09:33 EDT
2016-06-01 00:00:00,-0.00401400270879,0.0,0.00263752189358,2.0,99779.42,-4362.77,both_zigZag_PCA10_VotingSoft DPS wl8.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,100620.87,-2151.71,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is25,1.0,2516.05295,20160602 17:56:03 EDT
2016-06-02 00:00:00,-0.00319878699213,0.0,0.00279751442472,0.0,101416.73,1240.23,both_zigZag_PCA10_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,102271.98,1250.69,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is25,1.0,1233.3677,20160602 20:33:22 EDT
2016-06-03 00:00:00,-4.71220168552e-05,0.0,0.0029488391231,0.0,100926.93,1437.86,both_gainAhead_GNBayes DPS wl10.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,100924.94,1437.83,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f85_is19,1.0,1263.73376667,20160603 21:03:44 EDT
2016-06-06 00:00:00,-0.00145043846973,0.0,0.00309276856414,2.0,98529.58,-1126.15,both_gainAhead_GNBayes DPS wl11.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,100355.71,-569.23,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f85_is20,1.0,1240.77353333,20160606 20:40:46 EDT
2016-06-07 00:00:00,-0.00159391129598,0.0,0.00323029141235,0.0,100593.98,2368.86,both_zigZag_PCA10_VotingSoft DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,101724.99,2395.5,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is25,1.0,1244.89166667,20160607 20:44:53 EDT
2016-06-08 00:00:00,0.00766924967259,0.00497096095615,0.00336219390073,2.03029256386,101512.6,1746.34,both_zigZag_PCA10_VotingSoft DPS wl13.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,103450.04,1781.7,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is25,1.0,1343.79496667,20160608 22:23:47 EDT
2016-06-09 00:00:00,0.000282962325282,0.00372662041508,0.00348911350395,0.0,102619.43,-1798.37,both_zigZag_PCA10_VotingSoft DPS wl14.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,101765.92,-883.96,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is25,1.0,1247.45175,20160609 20:47:27 EDT
2016-06-09 00:00:00,-0.00357882945407,0.0,0.00348911350395,6.05408039612,100895.29,-1774.31,both_gainAhead_PCA10_VotingSoft DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,101781.39,-888.2,4.07141840215,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is25,1.0,1322.00025,20160609 22:02:00 EDT
2016-06-09 00:00:00,-0.00408590689783,0.0,0.00348911350395,0.0,99587.65,-865.04,both_zigZag_PCA10_VotingSoft DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,101765.92,-883.96,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is25,1.0,1357.65443333,20160609 22:37:39 EDT
2016-06-09 00:00:00,-0.00126920454232,0.0,0.00348911350395,2.01763919139,100879.94,-1769.94,both_zigZag_PCA10_VotingSoft DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,101765.92,-883.96,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is25,1.0,1460.19621667,20160610 00:20:11 EDT
