dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.0_system,RS_netEquity,safef,cycleTime,timestamp
2016-04-26 19:00:00,100285.98,100088.08,0.258409797989,0.00110100431068,0.00384481582077,8.02351995622,89.9,both_finalWorst DPS wl17.0 maxL2 dd95_0.004 thres_0.0,2.0,0.000283882783883,wf_is_pv2e_p2p,44.88,4.00368340093,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f24_is42,100088.08,1.0,,
2016-04-26 19:30:00,100229.04,100059.67,0.269870398776,0.000996606046282,0.00395628284037,0.0,-56.94,both_finalBest DPS wl18.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-28.41,0.0,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f26_is67,100588.62,1.0,-12.8064666667,20160426 19:17:11 EDT
2016-04-26 19:30:00,100734.52,100545.56,0.222683658971,0.00105113617678,0.00395628284037,8.05940605672,49.11,both_finalWorst DPS wl18.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,24.51,4.02198344782,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f26_is67,100667.64,1.0,6.42206666667,20160426 19:36:25 EDT
2016-04-26 20:00:00,100662.37,100614.05,0.219878584176,0.00100565934964,0.00395628284037,0.0,-0.61,both_finalBestOfWorst DPS wl18.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_short,-0.31,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f15_is18,100782.8,1.0,-4.91458333333,20160426 19:55:05 EDT
2016-04-26 20:30:00,100397.5,100421.12,0.0688455945491,0.00152367070744,0.00406469422349,0.0,-90.16,both_finalWorst DPS wl19.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-45.07,0.0,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f26_is67,100553.94,1.0,-14.8135,20160426 20:15:11 EDT
2016-04-26 20:30:00,99498.84,99656.79,0.14559695342,0.000809220915794,0.00406469422349,0.0,-89.35,both_best_wf_is_short DPS wl19.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_short,-44.73,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f16_is19,100508.72,1.0,4.95368333333,20160426 20:34:57 EDT
2016-04-26 21:00:00,100504.35,100480.33,0.0677084826158,0.00111215326241,0.00395628284037,8.04099111819,26.9,both_finalWorst DPS wl18.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,13.45,4.01937390604,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f26_is67,100643.17,1.0,-5.25065,20160426 20:54:44 EDT
2016-04-26 21:30:00,100575.25,100270.34,-0.0420935031078,0.0,0.00427327386967,2.0115451759,-30.85,both_finalWorst DPS wl21.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-14.37,0.0,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f26_is67,100621.22,1.0,-15.16415,20160426 21:14:50 EDT
2016-04-26 21:30:00,99445.88,99788.0,-0.000103261032847,0.0,0.00427327386967,0.0,-14.26,both_finalWorst DPS wl21.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-14.31,0.0,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f26_is67,100674.34,1.0,7.16123333333,20160426 21:37:09 EDT
2016-04-26 22:00:00,100006.92,99952.07,-0.0187272638386,0.0,0.00437383524868,6.00077507814,208.24,both_best_wf_is_short DPS wl22.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_short,103.17,3.99824291553,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f25_is22,100708.73,1.0,4.81643333333,20160426 22:04:48 EDT
2016-04-26 22:30:00,100622.8,100455.77,0.0849098316553,0.000933169353794,0.00417028828114,6.0377301464,310.28,both_best_wf_is_short DPS wl20.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_short,311.77,4.01839137515,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f11_is8,101013.88,1.0,-0.832033333333,20160426 22:29:10 EDT
2016-04-26 23:00:00,99007.23,99586.77,0.301729283646,0.000939073206909,0.00395628284037,7.9212119391,115.46,both_best_wf_is_short DPS wl18.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_short,58.1,3.98363027694,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f9_is9,101088.24,1.0,-9.51821666667,20160426 22:50:28 EDT
2016-04-26 23:30:00,101056.69,100543.77,0.345218985226,0.000800025355954,0.00417028828114,0.0,86.08,both_best_wf_is_short DPS wl20.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_short,42.84,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f10_is10,101159.51,1.0,-21.0657333333,20160426 23:08:56 EDT
