dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp
2016-05-30,-0.000648910462941,0.0,0.00228416096288,0.0,101964.66,192.0,both_gainAhead_GNBayes DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,-0.0085290208241,wf_is_short,103565.79,195.02,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f85_is18,1.0,,
2016-05-31,-0.0066228289433,0.0,0.00246717581898,4.04380005166,101090.96,-873.7,both_gainAhead_GNBayes DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,102678.37,-887.42,4.10729900882,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f85_is19,1.0,1379.62753333,20160531 22:59:37 EDT
2016-06-01 00:00:00,0.036179684348,0.00626322600153,0.00263752189358,0.0,104194.8,486.62,both_gainAhead_PCA10_VotingSoft DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,104386.23,244.33,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is20,1.0,1286.0969,20160601 21:26:05 EDT
2016-06-01 00:00:00,0.0605448215515,0.00239679095605,0.00263752189358,0.0,108174.5,505.21,both_zigZag_VotingSoft DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,105018.43,245.81,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f92_is20,1.0,1888.98056667,20160602 07:28:58 EDT
2016-06-02 00:00:00,-0.0078855497921,0.0,0.00131876094679,2.08921512685,104458.67,-377.76,both_zigZag_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,102846.3,-184.6,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f92_is20,1.0,1218.18476667,20160602 20:18:11 EDT
2016-06-03 00:00:00,0.00900690251904,0.00249767689846,0.00161514570617,2.08095908967,104045.87,541.7,both_gainAhead_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,102499.68,535.69,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is20,1.0,1254.03365,20160603 20:54:02 EDT
2016-06-06 00:00:00,0.00467389618841,0.0014141387358,0.00186500961648,8.1636177121,102037.06,516.61,both_zigZag_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,101924.45,258.68,4.07714125156,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f90_is15,1.0,1232.43633333,20160606 20:32:26 EDT
2016-06-07 00:00:00,0.0175435700158,0.0069441113082,0.00208514414057,2.02749674959,101372.81,1221.52,both_gainAhead_PCA10_GNBayes DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,101499.67,1225.05,0.0,1.0,gainAhead_PCA10_GNBayes,1.0,gainAhead_PCA10_f10_is24,1.0,1229.67101667,20160607 20:29:40 EDT
2016-06-08 00:00:00,-0.0138068631187,0.0,0.00131876094679,6.05472902485,100906.1,-658.33,both_gainAhead_PCA10_GNBayes DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_short,101360.92,-330.6,4.05459888402,1.0,gainAhead_PCA10_GNBayes,-1.0,gainAhead_PCA10_f10_is25,1.0,1329.37148333,20160608 22:09:22 EDT
2016-06-09 00:00:00,0.0331176363729,5.9998800008e-05,0.00161514570617,0.0,104153.31,1818.87,both_gainAhead_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,102649.48,904.2,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f90_is15,1.0,1245.8516,20160609 20:45:51 EDT
2016-06-09 00:00:00,0.0332009981727,6e-05,0.00161514570617,0.0,104639.0,1827.36,both_gainAhead_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,103128.15,908.42,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f91_is15,1.0,1305.1143,20160609 21:45:06 EDT
2016-06-09 00:00:00,0.0332009969296,5.9998800008e-05,0.00161514570617,0.0,104153.31,1818.87,both_gainAhead_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,102649.48,904.2,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f91_is15,1.0,1343.60278333,20160609 22:23:36 EDT
