dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp
2016-05-03,112496.59,108848.25,-0.0265088929692,0.0,0.00884651736929,4.50004354618,1076.77,both_best_wf_is_short DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_short,1041.85,4.35410409528,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f54_is23,108848.25,1.0,,
2016-05-04,112492.09,108843.9,-0.0234224207259,0.0,0.00884651736929,4.4998636,-4.5,both_best_wf_is_short DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_short,-4.35,4.35393,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f61_is24,84135.74,1.0,2319.35368333,20160505 14:39:21 EDT
2016-05-05 00:00:00,146828.81,126085.44,0.0372591016343,0.00520774668466,0.00427327386967,0.0,-1818.31,both_gainAhead_VotingSoft DPS wl21.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-775.91,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f67_is22,,1.0,1621.22306667,20160506 03:01:13 EDT
2016-05-05 00:00:00,74019.17,86728.28,0.0191120045675,0.00442846785825,0.00373001923296,0.0,-916.65,both_zigZag_GNBayes DPS wl16.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_short,-533.71,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f62_is25,,1.0,2640.14316667,20160506 20:00:08 EDT
2016-05-05 00:00:00,82998.96,90999.62,0.0103949027651,0.00424789553379,0.00427327386967,0.0,-1044.01,both_gainAhead_VotingSoft DPS wl21.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-568.75,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f73_is22,,1.0,122.42,20160508 02:14:15 EDT
2016-05-06 00:00:00,92452.29,101705.62,0.0149546786568,0.00400290500902,0.00427327386967,0.0,492.64,both_gainAhead_VotingSoft DPS wl21.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,271.7,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f73_is22,,1.0,4884.7142,20160509 09:24:42 EDT
2016-05-09 00:00:00,96534.98,99779.29,0.00150359537265,0.00332549268683,0.00427327386967,0.0,-3380.95,both_gainAhead_VotingSoft DPS wl21.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-1717.22,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f73_is22,,1.0,1566.2841,20160510 02:06:17 EDT
2016-05-10 00:00:00,73519.66,84318.13,0.0797970133236,0.00178457567162,0.00186500961648,0.0,-2478.19,both_zigZag_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-1397.54,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is18,,1.0,1494.20705,20160511 00:54:12 EDT
2016-05-10 00:00:00,123482.13,117168.75,0.07305028997,0.0101691431599,0.00884651736929,0.0,3899.44,both_finalWorst DPS wl90.0 maxL2 dd95_0.009 thres_0.0,2.0,0.0,wf_is_short,1879.71,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f65_is28,89101.7,1.0,2801.92081667,20160511 22:41:55 EDT
2016-05-11 00:00:00,128072.25,116317.86,-0.00621548389302,0.0,0.00208514414057,0.0,-1018.14,both_zigZag_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-924.69,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is52,,1.0,1677.95775,20160512 03:57:57 EDT
