dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp
2016-05-03,130209.87,111559.58,-0.0351454866633,0.0,0.00884651736929,5.20860330453,1979.03,both_best_wf_is_pv3s_v2v DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,-0.00430583857535,wf_is_pv3s_v2v,1695.57,4.46256177948,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is53,111559.58,1.0,,
2016-05-04,129649.21,111079.22,-0.0270443310351,0.0,0.00884651736929,0.0,-560.66,both_best_wf_is_pv3s_v2v DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-480.36,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is53,79142.35,1.0,2111.34365,20160505 11:11:20 EDT
2016-05-04 00:00:00,143687.67,120534.62,-0.0273430462913,0.0,0.00884651736929,0.0,-621.37,both_best_wf_is_pv3s_v2v DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-521.25,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is53,79142.35,1.0,2203.73301667,20160505 12:43:43 EDT
2016-05-05 00:00:00,40772.22,65272.75,0.00735707362383,0.00514004316906,0.00475486021374,0.0,42.04,both_zigZag_PCA10_VotingSoft DPS wl26.0 maxL2 dd95_0.005 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,33.67,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is53,,1.0,1727.35063333,20160506 04:47:21 EDT
2016-05-05 00:00:00,127712.07,118836.23,0.00508858481025,0.00509416491726,0.00535683228913,10.2177828694,121.48,both_gainAhead_PCA10_VotingSoft DPS wl33.0 maxL2 dd95_0.005 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,56.55,4.75363922927,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is100,,1.0,2772.23341667,20160506 22:12:14 EDT
2016-05-05 00:00:00,176687.76,138846.56,0.035546104056,0.00427199426259,0.00427327386967,0.0,-185.32,both_gainAhead_PCA10_GNBayes DPS wl21.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_short,-72.78,0.0,1.0,gainAhead_PCA10_GNBayes,-1.0,gainAhead_PCA10_f10_is22,,1.0,203.04,20160508 06:48:53 EDT
2016-05-06 00:00:00,92779.09,101075.12,0.0252682094786,0.00435339548547,0.00437383524868,0.0,-1167.49,both_gainAhead_PCA10_GNBayes DPS wl22.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_short,-631.96,0.0,1.0,gainAhead_PCA10_GNBayes,-1.0,gainAhead_PCA10_f10_is23,,1.0,4844.95763333,20160509 08:44:57 EDT
2016-05-09 00:00:00,80891.58,96650.21,0.0158718520312,0.00479070635115,0.004472135955,0.0,5614.75,both_gainAhead_PCA10_GNBayes DPS wl23.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_short,3474.88,0.0,1.0,gainAhead_PCA10_GNBayes,-1.0,gainAhead_PCA10_f10_is24,,1.0,1427.25136667,20160509 23:47:15 EDT
2016-05-10 00:00:00,53316.31,74365.01,-0.00286062055562,0.0,0.00246717581898,3.19917046703,-4594.31,both_zigZag_GNBayes DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_short,-3072.57,2.97471928937,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f64_is25,,1.0,1499.0226,20160511 00:59:01 EDT
2016-05-10 00:00:00,162628.56,156154.63,-0.0152022883191,0.0,0.00884651736929,3.25263616685,-14006.77,both_finalWorst DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-6445.41,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f65_is55,65883.32,1.0,2731.55761667,20160511 21:31:33 EDT
2016-05-11 00:00:00,178789.64,155612.51,-0.000374950928594,0.0,0.00263752189358,0.0,7535.04,both_zigZag_VotingSoft DPS wl8.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,6558.24,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f61_is37,,1.0,1756.7026,20160512 05:16:42 EDT
2016-05-12 00:00:00,172678.93,155021.28,0.000715667675588,9.1e-05,0.00131876094679,0.0,93.81,both_zigZag_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,42.12,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f61_is37,,1.0,1428.1077,20160512 23:48:06 EDT
2016-05-13 00:00:00,156724.17,149130.29,0.00397821363285,5.09993400044e-05,0.00161514570617,0.0,400.46,both_zigZag_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,190.77,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f61_is37,,1.0,152.62,20160514 05:45:46 EDT
2016-05-17 00:00:00,118005.13,127637.18,0.113275980552,3.999982e-05,0.00208514414057,0.0,3612.8,both_zigZag_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,1984.22,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f61_is37,,1.0,1550.98546667,20160518 01:50:59 EDT
2016-05-18 00:00:00,123193.27,124264.09,0.127914646715,3.99996e-05,0.00228416096288,9.85625030623,2615.31,both_zigZag_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,1333.23,4.97076230206,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f61_is37,,1.0,1622.45298333,20160519 03:02:27 EDT
2016-05-19 00:00:00,95778.0,121028.4,0.0902003479631,0.00626572955888,0.00246717581898,0.0,-697.34,both_zigZag_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-439.0,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f61_is37,,1.0,1404.3497,20160519 23:24:20 EDT
2016-05-19 00:00:00,142150.92,131359.96,0.063460661931,0.00623748041492,0.00246717581898,0.0,-1034.98,both_buyHold DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,-476.47,0.0,1.0,buyHold,1.0,buyHold,,1.0,1519.14421667,20160520 01:19:08 EDT
2016-05-23 00:00:00,156949.71,136967.76,0.00308270501839,0.00316764339248,0.00279751442472,0.0,-1868.14,both_zigZag_VotingSoft DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-810.32,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f65_is25,,1.0,1273.41796667,20160523 21:13:25 EDT
2016-05-24 00:00:00,156988.47,136093.95,0.00757121325612,0.00331357792973,0.0029488391231,0.0,2080.0,both_zigZag_VotingSoft DPS wl10.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,907.59,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f65_is25,,1.0,1627.28456667,20160525 03:07:17 EDT
2016-05-25 00:00:00,157367.24,138375.47,0.0395427009317,0.00297759746068,0.00309276856414,0.0,5105.14,both_zigZag_VotingSoft DPS wl11.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,2281.52,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f65_is25,,1.0,1526.38221667,20160526 01:26:22 EDT
2016-05-26 00:00:00,162358.73,139332.68,0.0126542287379,0.00315725379765,0.00323029141235,0.0,-2031.35,both_zigZag_VotingSoft DPS wl12.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-866.21,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f65_is25,,1.0,1432.18625,20160526 23:52:11 EDT
2016-05-27 00:00:00,154600.94,137156.99,0.00980543902922,0.00433530403659,0.00336219390073,0.0,-821.73,both_zigZag_VotingSoft DPS wl13.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-363.54,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f65_is25,,1.0,50.46,20160528 05:30:03 EDT
2016-05-31 00:00:00,159042.62,138047.73,8.74022748398e-05,0.00345607885887,0.00348911350395,0.0,-937.61,both_gainAhead_PCA10_VotingSoft DPS wl14.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,-405.72,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is30,,1.0,1736.5463,20160601 04:56:32 EDT
2016-06-01 00:00:00,171314.41,136592.05,-0.00522262945821,0.0,0.00161514570617,3.42635682064,407.54,both_gainAhead_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,164.03,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is30,,1.0,1329.92333333,20160601 22:09:55 EDT
2016-06-01 00:00:00,103298.01,102803.48,-0.00684889502385,0.0,0.00161514570617,6.19825265126,-255.21,both_zigZag_PCA10_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-127.87,4.11230372467,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is25,,1.0,1991.20818333,20160602 09:11:12 EDT
2016-06-02 00:00:00,102026.65,101856.1,0.0133456862931,0.00190632705478,0.00186500961648,2.04057383713,667.42,both_zigZag_PCA10_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,668.33,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is25,,1.0,1222.4224,20160602 20:22:25 EDT
2016-06-03 00:00:00,102915.08,101540.84,0.0432712100825,0.00141006597816,0.00208514414057,0.0,2748.47,both_gainAhead_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,1374.24,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f95_is25,,1.0,1256.2013,20160603 20:56:12 EDT
2016-06-06 00:00:00,101149.9,100827.93,-0.000793527275078,0.0,0.00228416096288,6.06935844619,-2087.33,both_gainAhead_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-1030.77,4.03327870358,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f95_is25,,1.0,1237.56438333,20160606 20:37:33 EDT
