dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.0_system,RS_netEquity,safef,cycleTime,timestamp
2016-04-26 19:00:00,99823.37,99862.16,-0.130566962131,0.0,0.00417028828114,0.0,-9.07,both_best_wf_is_short DPS wl20.0 maxL2 dd95_0.004 thres_0.0,1.0,1.36349381654e-05,wf_is_short,-9.08,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f10_is10,99862.16,1.0,,
2016-04-26 19:30:00,99824.73,99863.52,-0.150517139475,0.0,0.00417028828114,0.0,1.36,both_best_wf_is_short DPS wl20.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_short,1.36,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f10_is11,100011.55,1.0,-5.25071666667,20160426 19:24:44 EDT
2016-04-26 20:00:00,99708.39,99782.12,-0.13548540769,0.0,0.00427327386967,0.0,-3.17,both_best_wf_is_short DPS wl21.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_short,-3.17,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f9_is12,100001.55,1.0,-16.0597166667,20160426 19:43:56 EDT
2016-04-26 20:00:00,99751.49,99782.12,-0.161135935508,0.0,0.00427327386967,0.0,-3.17,both_best_wf_is_short DPS wl21.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_short,-3.17,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f9_is12,100001.55,1.0,3.29748333333,20160426 20:03:17 EDT
2016-04-26 20:30:00,99761.96,99824.41,-0.144909344665,0.0,0.00437383524868,0.0,-4.08,both_best_wf_is_short DPS wl22.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_short,-4.08,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f10_is13,100001.56,1.0,-7.02856666667,20160426 20:22:58 EDT
2016-04-26 21:00:00,99709.58,99733.68,-0.0196247749839,0.0,0.00456832192576,0.0,-3.17,both_best_wf_is_pv2e_p2p DPS wl24.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-3.17,0.0,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f33_is60,100010.2,1.0,-16.9971333333,20160426 20:43:00 EDT
2016-04-26 21:00:00,99710.95,99733.68,-0.0330368592987,0.0,0.00456832192576,0.0,-3.17,both_best_wf_is_pv2e_p2p DPS wl24.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-3.17,0.0,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f33_is60,100010.2,1.0,2.9846,20160426 21:02:59 EDT
2016-04-26 21:30:00,99848.35,99885.35,-0.145807692573,0.0,0.00456832192576,0.0,-19.06,both_best_wf_is_short DPS wl24.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_short,-19.07,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is15,99991.23,1.0,-7.13675,20160426 21:22:51 EDT
2016-04-26 22:00:00,99747.65,99813.07,-0.0965916170336,0.0,0.004472135955,3.99006555845,2.81,both_finalBestOfBest DPS wl23.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,2.81,3.99268253682,1.0,gainAhead_VotingHard,1.0,gainAhead_VotingHard_f35_is63,100072.96,1.0,-10.7244833333,20160426 21:49:16 EDT
2016-04-26 22:30:00,99938.58,99912.86,-0.129478608645,0.0,0.004472135955,0.0,-0.91,both_best_wf_is_short DPS wl23.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_short,-0.91,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f14_is17,99996.77,1.0,-15.0054166667,20160426 22:14:59 EDT
2016-04-26 23:00:00,99816.45,99852.7,-0.090614895585,0.0,0.00456832192576,3.99281762373,2.36,both_best_wf_is_pv2e_p2p DPS wl24.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,2.36,3.99426771599,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f39_is36,99982.13,1.0,-20.5481166667,20160426 22:39:27 EDT
2016-04-26 23:00:00,99853.87,99852.7,-0.110038461646,0.0,0.00456832192576,3.99431451897,2.36,both_best_wf_is_pv2e_p2p DPS wl24.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,2.36,3.99426771599,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f39_is36,99982.13,1.0,-2.0531,20160426 22:57:56 EDT
2016-04-26 23:30:00,99819.93,99850.39,-0.103542626978,0.0,0.004472135955,3.99295678706,1.0,both_best_wf_is_short DPS wl23.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_short,1.0,3.99417524796,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f16_is19,99994.22,1.0,-13.6271833333,20160426 23:16:22 EDT
2016-04-26 23:30:00,99852.68,99912.31,-0.116048825024,0.0,0.004472135955,3.99426685254,1.0,both_best_wf_is_short DPS wl23.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_short,1.0,3.99665217177,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f16_is19,99994.22,1.0,5.1886,20160426 23:35:11 EDT
2016-04-27 00:00:00,99900.01,99903.59,-0.0892169623289,0.0,0.004472135955,3.99616016093,-1.27,both_finalWorst DPS wl23.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_short,-1.27,3.99630336483,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f16_is20,99996.88,1.0,-6.85038333333,20160426 23:53:08 EDT
2016-04-27 00:30:00,99825.95,99859.91,-0.0837715335211,0.0,0.00456832192576,3.99319778545,-2.18,both_finalWorst DPS wl24.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-2.18,3.99455621014,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f30_is27,100041.34,1.0,-18.3354166667,20160427 00:11:39 EDT
2016-04-27 00:30:00,99637.41,99676.09,-0.098446740023,0.0,0.00456832192576,3.98565564835,-2.17,both_finalWorst DPS wl24.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-2.18,3.98720327649,1.0,gainAhead_VotingHard,-1.0,gainAhead_VotingHard_f30_is27,100048.61,1.0,-0.75335,20160427 00:29:14 EDT
2016-04-27 01:00:00,100061.58,100004.84,-0.0945635870975,0.0,0.004472135955,0.0,21.37,both_best_wf_is_short DPS wl23.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_short,21.35,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is22,100019.75,1.0,-13.0431833333,20160427 00:46:57 EDT
2016-04-27 01:00:00,99934.1,100004.84,-0.0938646018263,0.0,0.004472135955,0.0,21.34,both_best_wf_is_short DPS wl23.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_short,21.35,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is22,100019.75,1.0,4.72215,20160427 01:04:43 EDT
2016-04-27 01:30:00,100000.59,99955.79,-0.0398599299801,0.0,0.00475486021374,4.00018357661,-21.73,both_finalBest DPS wl26.0 maxL2 dd95_0.005 thres_0.0,1.0,0.0,wf_is_short,-21.72,3.99839149434,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f26_is23,100003.12,1.0,-7.41918333333,20160427 01:22:34 EDT
