dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp
2016-05-03,92552.22,93520.14,-0.0186338477154,0.0,0.00884651736929,0.0,284.82,both_worst_wf_is_all DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,-0.013469577334,wf_is_short,287.8,0.0,1.0,zigZag_PCA10_GNBayes,-1.0,zigZag_PCA10_f10_is21,93520.14,1.0,,
2016-05-04,93798.86,94779.82,-0.0309168402925,0.0,0.00884651736929,0.0,1246.64,both_best_wf_is_short DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_short,1259.68,0.0,1.0,zigZag_PCA10_GNBayes,-1.0,zigZag_PCA10_f10_is22,89235.73,1.0,2128.07176667,20160505 11:28:04 EDT
2016-05-04 00:00:00,95176.82,94712.12,-0.0309515503227,0.0,0.00884651736929,0.0,1264.95,both_best_wf_is_short DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_short,1258.78,0.0,1.0,zigZag_PCA10_GNBayes,-1.0,zigZag_PCA10_f10_is22,89235.73,1.0,2437.48508333,20160505 16:37:29 EDT
2016-05-04 00:00:00,94222.39,92061.18,-0.0283737349,0.0,0.00884651736929,0.0,1252.27,both_best_wf_is_short DPS wl90.0 maxL2 dd95_0.009 thres_0.0,1.0,0.0,wf_is_short,1223.54,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f54_is22,89235.73,1.0,2488.58636667,20160505 17:28:35 EDT
2016-05-05 00:00:00,78751.61,89414.1,0.0131640317667,0.00304416748965,0.00373001923296,6.300632942,-266.72,both_zigZag_VotingSoft DPS wl16.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-151.17,3.57670725113,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f62_is34,,1.0,1721.8595,20160506 04:41:51 EDT
2016-05-05 00:00:00,108402.0,105125.22,0.0526941746399,0.00403847475068,0.00406469422349,8.67285376121,347.44,both_zigZag_VotingSoft DPS wl19.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,168.75,4.20517683475,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f65_is39,,1.0,2493.51621667,20160506 17:33:30 EDT
2016-05-05 00:00:00,99403.59,99875.11,0.159789177318,0.00790912754777,0.00406469422349,0.0,326.87,both_gainAhead_PCA10_VotingSoft DPS wl19.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,164.48,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is39,,1.0,102.61,20160508 05:08:17 EDT
2016-05-06 00:00:00,99686.31,101295.49,0.0443663344517,0.00308206912375,0.00384481582077,7.97554280067,-3527.6,both_zigZag_VotingSoft DPS wl17.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-1761.18,4.05198153878,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f69_is72,,1.0,4789.93948333,20160509 07:49:56 EDT
2016-05-09 00:00:00,99642.62,99294.0,0.00847731450908,0.00409316315919,0.00384481582077,0.0,-4405.7,both_gainAhead_VotingSoft DPS wl17.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-2147.66,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f69_is72,,1.0,1571.07568333,20160510 02:11:04 EDT
2016-05-10 00:00:00,112118.35,102979.25,-0.00159735504762,0.0,0.00208514414057,2.24241190841,-319.89,both_gainAhead_PCA10_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-145.67,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is20,,1.0,1486.94048333,20160511 00:46:56 EDT
