permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,73.558,20000.0,-20000.0,-2.0,SLD,NZD,JPY,20160410 17:15:25 EST,,0.0,99998.0,1987053.792,99827.92,73.558,99831.92,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,73.783,60000.0,40000.0,-41.6,BOT,NZD,JPY,20160410 19:13:23 EST,,-39.6,99956.4,1974067.984,100209.952,73.783,100215.952,99960.4,-41.6
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,73.774,20000.0,20000.0,-3.584,SLD,NZD,JPY,20160410 19:39:37 EST,,-1.584,99952.816,1987052.208,100078.592,73.783,100086.592,99958.816,-3.584
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,73.774,60000.0,-40000.0,-3.584,SLD,NZD,JPY,20160410 20:56:23 EST,,-1.584,99949.232,1974067.984,99687.104,73.774,99697.104,99957.232,-3.584
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,73.783,20000.0,-20000.0,-3.584,BOT,NZD,JPY,20160410 21:21:09 EST,,-1.584,99945.648,1987053.792,99813.584,73.774,99825.584,99955.648,-3.584
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,73.774,20000.0,-40000.0,-2.0,SLD,NZD,JPY,20160410 21:49:24 EST,,0.0,99943.648,1974069.568,99681.52,73.774,99695.52,99955.648,-2.0
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,73.783,20000.0,-20000.0,-3.584,BOT,NZD,JPY,20160410 22:17:06 EST,,-1.584,99940.064,1987055.376,99808.0,73.774,99824.0,99954.064,-3.584
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,73.783,60000.0,40000.0,-3.584,BOT,NZD,JPY,20160410 23:13:00 EST,,-1.584,99936.48,1974069.568,100190.032,73.783,100208.032,99952.48,-3.584
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,73.774,60000.0,-20000.0,-5.168,SLD,NZD,JPY,20160410 23:53:23 EST,,-3.168,99931.312,1987053.792,99799.248,73.774,99819.248,99949.312,-5.168
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,73.783,40000.0,20000.0,-3.584,BOT,NZD,JPY,20160411 00:07:01 EST,,-1.584,99927.728,1987053.792,100053.504,73.783,100075.504,99947.728,-3.584
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,73.783,20000.0,40000.0,-2.0,BOT,NZD,JPY,20160411 01:37:24 EST,,0.0,99925.728,1974067.984,100179.28,73.783,100203.28,99947.728,-2.0
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,73.774,20000.0,20000.0,-3.584,SLD,NZD,JPY,20160411 02:25:45 EST,,-1.584,99922.144,1987052.208,100047.92,73.783,100073.92,99946.144,-3.584
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,73.783,20000.0,40000.0,-2.0,BOT,NZD,JPY,20160411 08:48:43 EST,,0.0,99920.144,1974066.4,100173.696,73.783,100201.696,99946.144,-2.0
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,73.774,20000.0,20000.0,-3.584,SLD,NZD,JPY,20160411 09:16:25 EST,,-1.584,99916.56,1987050.624,100042.336,73.783,100072.336,99944.56,-3.584
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,73.783,20000.0,40000.0,-2.0,BOT,NZD,JPY,20160411 10:06:48 EST,,0.0,99914.56,1974064.816,100168.112,73.783,100200.112,99944.56,-2.0
