,price_diff,profit,total,returns,accuracy,equity
2016-05-31 20:30:00,-6.0,-0.0,0.0,,1.0,0.0
2016-05-31 21:00:00,-6.0,-1200.0,-1200.0,-inf,0.5,-1200.0
2016-05-31 21:30:00,-5.0,-0.0,-1200.0,0.0,0.833333333333,-1200.0
2016-05-31 22:00:00,7.5,0.0,-1200.0,0.0,0.833333333333,-1200.0
2016-05-31 22:30:00,5.0,0.0,-1200.0,0.0,0.833333333333,-1200.0
2016-06-01 10:00:00,-29.5,-0.0,-1200.0,0.0,0.833333333333,-1200.0
2016-06-01 10:30:00,21.0,4200.0,3000.0,-3.5,0.833333333333,3000.0
2016-06-01 11:00:00,-8.0,-0.0,3000.0,0.0,0.833333333333,3000.0
2016-06-01 11:30:00,-9.0,-1800.0,1200.0,-0.6,0.722222222222,1200.0
2016-06-01 12:00:00,2.5,0.0,1200.0,0.0,0.822222222222,1200.0
2016-06-01 12:30:00,-4.0,-800.0,400.0,-0.666666666667,0.731313131313,400.0
2016-06-01 13:00:00,-2.0,-0.0,400.0,0.0,0.814646464646,400.0
2016-06-01 13:30:00,-2.0,-0.0,400.0,0.0,0.814646464646,400.0
2016-06-01 14:00:00,-12.5,-0.0,400.0,0.0,0.814646464646,400.0
2016-06-01 14:30:00,-3.0,-600.0,-200.0,-1.5,0.74797979798,-200.0
2016-06-01 15:00:00,-7.5,-1500.0,-1700.0,7.5,0.74797979798,-1700.0
2016-06-01 15:30:00,-3.0,-600.0,-2300.0,0.352941176471,0.74797979798,-2300.0
2016-06-01 16:00:00,-2.0,-400.0,-2700.0,0.173913043478,0.74797979798,-2700.0
2016-06-01 16:30:00,15.0,3000.0,300.0,-1.11111111111,0.800611376927,300.0
2016-06-01 17:00:00,2.0,400.0,700.0,1.33333333333,0.800611376927,700.0
2016-06-01 17:30:00,11.0,2200.0,2900.0,3.14285714286,0.800611376927,2900.0
2016-06-01 18:00:00,-7.5,-1500.0,1400.0,-0.51724137931,0.755156831473,1400.0
2016-06-01 18:30:00,14.0,2800.0,4200.0,2.0,0.798635092342,4200.0
2016-06-01 19:00:00,2.0,0.0,4200.0,0.0,0.798635092342,4200.0
2016-06-01 19:30:00,3.5,700.0,4900.0,0.166666666667,0.798635092342,4900.0
2016-06-01 20:00:00,-3.0,-0.0,4900.0,0.0,0.798635092342,4900.0
2016-06-01 20:30:00,-1.0,-0.0,4900.0,0.0,0.798635092342,4900.0
2016-06-01 21:00:00,7.5,0.0,4900.0,0.0,0.798635092342,4900.0
2016-06-01 21:30:00,2.5,0.0,4900.0,0.0,0.798635092342,4900.0
2016-06-01 22:00:00,0.5,0.0,4900.0,0.0,0.798635092342,4900.0
2016-06-01 22:30:00,-0.5,-0.0,4900.0,0.0,0.798635092342,4900.0
