dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.4_system,safef,mrThreshold,timestamp
2016-11-10,0.0263397035949,7.09986800176e-05,0.00161514570617,0.0,107744.63,1019.87,both_sellHold DPS wl3.0 maxL2 dd95_0.002 thres_0.0,2.0,-0.00560112022404,wf_is_pv2e_p2p,104045.83,494.77,0.0,1.0,sellHold,-1.0,sellHold,1.0,,
2016-11-11,0.0682259596485,0.00442483393762,0.00348911350395,0.0,108951.61,1206.98,both_sellHold DPS wl14.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,104628.6,582.77,0.0,1.0,sellHold,-1.0,sellHold,1.0,0.75,20161112 03:17:50 EST
2016-11-14 00:00:00,0.0378027905499,0.00322300168555,0.00361157559257,0.0,110927.73,1715.72,both_sellHold DPS wl15.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,105578.04,822.85,0.0,1.0,sellHold,-1.0,sellHold,1.0,0.75,20161114 16:42:33 EST
2016-11-15 00:00:00,-0.0089139453187,0.0,0.00373001923296,0.0,94929.89,38.41,both_zigZag_VotingSoft DPS wl16.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,94928.01,38.41,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f47_is17,1.0,0.75,20161115 16:42:01 EST
2016-11-16 00:00:00,-0.0118513475885,0.0,0.00384481582077,3.7820806143,94548.23,-601.24,both_gainAhead_PCA10_VotingSoft DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,94546.34,-601.22,3.78200469402,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is12,1.0,0.75,20161116 16:45:23 EST
2016-11-17 00:00:00,-0.0102919973545,0.0,0.00395628284037,0.0,94111.64,-958.17,both_zigZag_VotingSoft DPS wl18.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,94313.46,-960.23,0.0,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f47_is17,1.0,0.75,20161117 16:37:40 EST
2016-11-18 00:00:00,0.042685656089,0.00651104719432,0.00279751442472,0.0,112128.16,993.68,both_sellHold DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,106150.65,472.45,0.0,1.0,sellHold,-1.0,sellHold,1.0,0.75,20161118 16:43:07 EST
2016-11-21 00:00:00,0.0095228279718,0.00779297990667,0.0029488391231,0.0,111445.27,-594.37,both_sellHold DPS wl10.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,105827.97,-281.46,0.0,1.0,sellHold,-1.0,sellHold,1.0,0.75,20161121 17:50:37 EST
2016-11-22 00:00:00,-0.0107206762734,0.0,0.00309276856414,0.0,93985.14,-115.18,both_zigZag_VotingSoft DPS wl11.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,93983.27,-115.18,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f47_is17,1.0,0.75,20161122 16:42:29 EST
2016-11-23 00:00:00,-0.012828593155,0.0,0.00323029141235,3.75542164111,93881.79,-176.37,both_zigZag_VotingSoft DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,93879.93,-176.37,3.75534737765,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f47_is17,1.0,0.75,20161123 21:34:37 EST
2016-11-24 00:00:00,-0.011061223772,0.0,0.00336219390073,0.0,93226.61,-305.85,both_buyHold DPS wl13.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,93660.51,-307.27,0.0,1.0,buyHold,1.0,buyHold,1.0,0.75,20161124 18:48:01 EST
2016-11-25 00:00:00,-0.00571294041914,0.0,0.00336219390073,3.7514357057,93782.14,-61.29,both_zigZag_VotingSoft DPS wl13.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,93780.28,-61.29,3.75136135132,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f47_is17,1.0,0.75,20161125 13:47:12 EST
2016-11-28 00:00:00,-0.00344597695588,0.0,0.00348911350395,0.0,93305.69,-595.28,both_zigZag_VotingSoft DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,93303.84,-595.27,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f47_is17,1.0,0.75,20161128 16:42:08 EST
2016-11-29 00:00:00,-0.0131012420801,0.0,0.00361157559257,3.72758955445,93186.01,260.8,both_zigZag_VotingSoft DPS wl15.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,93619.73,262.02,3.74493880211,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f47_is17,1.0,0.75,20161129 16:40:00 EST
2016-11-30 00:00:00,-0.00586418036118,0.0,0.00131876094679,3.69869409919,92463.65,-1161.68,both_zigZag_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,92461.82,-1161.65,3.69862061938,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is17,1.0,0.75,20161130 16:40:33 EST
2016-12-01 00:00:00,-0.00491567489457,0.0,0.00114208048144,3.70302895906,92572.02,-1243.99,both_zigZag_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,92570.19,-1243.96,3.70295554266,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f50_is24,1.0,0.75,20161201 18:52:30 EST
2016-12-02 00:00:00,-0.0248162271462,0.0,0.00131876094679,0.0,91736.28,-540.08,both_zigZag_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,92163.24,-542.59,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f50_is24,1.0,0.75,20161202 16:40:40 EST
2016-12-05 00:00:00,-0.00125357877673,0.0,0.00161514570617,2.25868667741,112932.08,-237.24,both_gainAhead_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,107260.57,-111.47,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f50_is24,1.0,0.75,20161205 16:43:47 EST
2016-12-06 00:00:00,-0.00983986422916,0.0,0.00131876094679,2.19341563209,109668.59,-504.64,both_gainAhead_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,107305.16,-245.24,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f53_is30,1.0,0.75,20161206 16:48:42 EST
