Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160323 05:41:09 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160323 05:41:09 EST,paperUSD,19998.0,20000.0,388898.536,0,-2.0,0.0,USD
20160323 23:56:21 EST,paperUSD,19976.64,19980.64,388898.536,0,-23.36,-19.36,USD
20160324 00:29:17 EST,paperUSD,19975.256,19981.256,388898.536,0,-24.744,-18.744,USD
20160324 02:27:53 EST,paperUSD,19980.56,19988.56,388898.536,0,-19.44,-11.44,USD
20160324 06:24:26 EST,paperUSD,19988.328,19998.328,388898.536,0,-11.672,-1.672,USD
20160324 07:47:15 EST,paperUSD,19966.44,19978.44,388898.536,0,-33.56,-21.56,USD
20160324 08:38:06 EST,paperUSD,19965.056,19979.056,388898.536,0,-34.944,-20.944,USD
20160324 10:01:02 EST,paperUSD,19949.152,19965.152,388898.536,0,-50.848,-34.848,USD
20160324 10:31:36 EST,paperUSD,19947.68,19965.68,388898.536,0,-52.32,-34.32,USD
20160324 10:48:33 EST,paperUSD,19949.288,19969.288,388898.536,0,-50.712,-30.712,USD
20160324 11:15:01 EST,paperUSD,19937.696,19959.696,388898.536,0,-62.304,-40.304,USD
20160324 14:19:35 EST,paperUSD,19972.48,19996.48,388898.536,0,-27.52,-3.52,USD
20160324 14:43:44 EST,paperUSD,19966.696,19992.696,388898.536,0,-33.304,-7.304,USD
20160324 17:27:01 EST,paperUSD,19965.928,19993.928,388898.536,0,-34.072,-6.072,USD
20160324 20:00:46 EST,paperUSD,19973.872,20003.872,388898.536,0,-26.128,3.872,USD
20160324 21:29:05 EST,paperUSD,19999.768,20031.768,388898.536,0,-0.231999999999,31.768,USD
20160325 00:18:29 EST,paperUSD,20005.16,20039.16,388898.536,0,5.16,39.16,USD
20160325 01:03:53 EST,paperUSD,20004.128,20040.128,388898.536,0,4.128,40.128,USD
20160325 03:58:23 EST,paperUSD,20007.672,20045.672,388898.536,0,7.672,45.672,USD
20160325 04:21:02 EST,paperUSD,19999.776,20039.776,388898.536,0,-0.224000000001,39.776,USD
20160325 04:29:08 EST,paperUSD,19997.688,20039.688,388898.536,0,-2.312,39.688,USD
20160325 04:43:12 EST,paperUSD,19997.184,20041.184,388898.536,0,-2.816,41.184,USD
20160325 05:00:20 EST,paperUSD,19993.864,20039.864,388898.536,0,-6.136,39.864,USD
20160325 05:07:57 EST,paperUSD,19991.16,20039.16,388898.536,0,-8.84,39.16,USD
20160325 05:16:09 EST,paperUSD,19983.616,20033.616,388898.536,0,-16.384,33.616,USD
20160325 05:40:20 EST,paperUSD,19974.136,20026.136,388898.536,0,-25.864,26.136,USD
20160325 05:54:25 EST,paperUSD,19966.416,20020.416,388898.536,0,-33.584,20.416,USD
20160325 07:03:24 EST,paperUSD,19966.264,20022.264,388898.536,0,-33.736,22.264,USD
20160325 08:09:46 EST,paperUSD,19964.0,20022.0,388898.536,0,-36.0,22.0,USD
20160325 08:22:51 EST,paperUSD,19959.888,20019.888,388898.536,0,-40.112,19.888,USD
20160325 08:54:02 EST,paperUSD,19951.288,20013.288,388898.536,0,-48.712,13.288,USD
20160325 09:08:37 EST,paperUSD,19947.616,20011.616,388898.536,0,-52.384,11.616,USD
20160325 09:23:06 EST,paperUSD,19943.768,20009.768,388898.536,0,-56.232,9.768,USD
20160325 09:38:47 EST,paperUSD,19940.448,20008.448,388898.536,0,-59.552,8.448,USD
20160325 09:53:25 EST,paperUSD,19934.752,20004.752,388898.536,0,-65.248,4.752,USD
20160325 10:35:46 EST,paperUSD,19930.816,20002.816,388898.536,0,-69.184,2.816,USD
20160325 10:53:51 EST,paperUSD,19927.848,20001.848,388898.536,0,-72.152,1.848,USD
20160325 11:38:06 EST,paperUSD,19922.152,19998.152,388898.536,0,-77.848,-1.848,USD
20160325 12:57:41 EST,paperUSD,19914.52,19992.52,388898.536,0,-85.48,-7.48,USD
20160325 13:24:23 EST,paperUSD,19911.904,19991.904,388898.536,0,-88.096,-8.096,USD
20160325 13:38:01 EST,paperUSD,19908.496,19990.496,388898.536,0,-91.504,-9.504,USD
20160325 14:07:46 EST,paperUSD,19906.76,19990.76,388898.536,0,-93.24,-9.24,USD
20160325 14:54:04 EST,paperUSD,19903.528,19989.528,388898.536,0,-96.472,-10.472,USD
20160325 15:06:39 EST,paperUSD,19900.384,19988.384,388898.536,0,-99.616,-11.616,USD
20160325 15:53:56 EST,paperUSD,19895.744,19985.744,388898.536,0,-104.256,-14.256,USD
20160325 16:09:31 EST,paperUSD,19892.512,19984.512,388898.536,0,-107.488,-15.488,USD
20160325 16:38:43 EST,paperUSD,19889.104,19983.104,388898.536,0,-110.896,-16.896,USD
20160327 19:00:24 EST,paperUSD,19901.184,19997.184,388898.536,0,-98.816,-2.816,USD
20160327 22:39:15 EST,paperUSD,19874.104,19972.104,388898.536,0,-125.896,-27.896,USD
20160328 03:00:34 EST,paperUSD,19874.92,19974.92,388898.536,0,-125.08,-25.08,USD
20160328 03:16:39 EST,paperUSD,19870.632,19972.632,388898.536,0,-129.368,-27.368,USD
20160328 03:37:44 EST,paperUSD,19866.08,19970.08,388898.536,0,-133.92,-29.92,USD
20160328 05:10:27 EST,paperUSD,19872.968,19978.968,388898.536,0,-127.032,-21.032,USD
20160328 05:34:35 EST,paperUSD,19871.144,19979.144,388898.536,0,-128.856,-20.856,USD
