PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,trade_id,underlying
0,1457925995,2016-03-14 00:21:03,1457929263,0.75826,,forex,long,2016-03-13 23:26:35,1457925995,closed,2016-03-13 23:22:38,0.75826,10000,,25,25,,AUDUSD,,101200100,
-85,1457970153,2016-03-14 12:38:15,1457973495,0.75081,,forex,long,2016-03-14 11:42:33,1457971837,closed,2016-03-14 11:39:11,0.75115,10000,,25,25,,AUDUSD,,101211342,
-43,1457918552,2016-03-13 21:50:44,1457920244,0.75695,,forex,long,2016-03-13 21:22:32,1457918552,closed,2016-03-13 21:18:49,0.75712,10000,,25,25,,AUDUSD,,101198944,
6,1457975631,,,0.75089,,forex,long,2016-03-14 13:13:51,1457975631,open,2016-03-14 13:09:17,0.75120,10000,,0,5,,AUDUSD,,101213869,
518,1457938148,2016-03-14 03:46:14,1457941574,0.75313,,forex,short,2016-03-14 02:49:08,1457938148,closed,2016-03-14 02:46:21,0.75520,10000,,25,25,,AUDUSD,,101202002,
-283,1457945466,2016-03-14 05:18:15,1457947095,0.75327,,forex,short,2016-03-14 04:51:06,1457945466,closed,2016-03-14 04:48:25,0.75214,10000,,25,25,,AUDUSD,,101203222,
-32,1457968279,2016-03-14 11:39:06,1457969946,0.75029,,forex,short,2016-03-14 11:11:19,1457968279,closed,2016-03-14 11:07:54,0.74966,10000,,5,5,,AUDUSD,,101210314,
-185,1457959174,2016-03-14 09:07:19,1457960839,0.754,,forex,long,2016-03-14 08:39:34,1457959174,closed,2016-03-14 08:36:02,0.75474,10000,,25,25,,AUDUSD,,101205639,
500,1457962907,2016-03-14 10:34:55,1457966095,0.75064,,forex,short,2016-03-14 09:41:47,1457962907,closed,2016-03-14 09:36:55,0.75264,10000,,25,25,,AUDUSD,,101207009,
