dates,signals,safef
2016-03-20 01:49:00,1,1
2016-03-20 01:50:00,1,1
2016-03-20 01:50:00,1,1
2016-03-20 01:51:00,1,1
2016-03-20 01:52:00,1,1
2016-03-20 01:53:00,-1,1
2016-03-20 01:54:00,1,1
2016-03-20 01:55:00,-1,1
2016-03-20 01:55:00,-1,1
2016-03-20 01:56:00,1,1
2016-03-20 01:57:00,1,1
2016-03-20 01:58:00,-1,1
2016-03-20 01:59:00,1,1
2016-03-20 01:59:00,-1,1
2016-03-20 02:00:00,-1,1
2016-03-20 02:01:00,-1,1
2016-03-20 02:02:00,1,1
2016-03-20 02:03:00,1,1
2016-03-20 02:04:00,-1,1
2016-03-20 02:04:00,-1,1
2016-03-20 02:05:00,-1,1
2016-03-20 02:06:00,1,1
2016-03-20 02:07:00,1,1
2016-03-20 02:08:00,-1,1
2016-03-20 02:09:00,1,1
2016-03-20 02:09:00,-1,1
2016-03-20 02:10:00,1,1
2016-03-20 02:11:00,1,1
2016-03-20 02:12:00,-1,1
2016-03-20 02:13:00,1,1
2016-03-20 02:14:00,-1,1
2016-03-20 02:14:00,-1,1
2016-03-20 02:15:00,-1,1
2016-03-20 02:16:00,-1,1
2016-03-20 02:17:00,-1,1
2016-03-20 02:18:00,1,1
2016-03-20 02:18:00,-1,1
2016-03-20 02:19:00,1,1
2016-03-20 02:20:00,1,1
2016-03-20 02:21:00,1,1
2016-03-20 02:22:00,1,1
2016-03-20 02:22:00,1,1
2016-03-20 02:23:00,-1,1
2016-03-20 02:24:00,-1,1
2016-03-20 02:25:00,-1,1
2016-03-20 02:26:00,-1,1
2016-03-20 02:27:00,-1,1
2016-03-20 02:28:00,-1,1
2016-03-20 02:28:00,-1,1
2016-03-20 02:29:00,1,1
2016-03-20 02:30:00,-1,1
2016-03-20 02:31:00,-1,1
2016-03-20 02:32:00,-1,1
2016-03-20 02:33:00,-1,1
2016-03-20 02:33:00,-1,1
2016-03-20 02:34:00,-1,1
2016-03-20 02:35:00,-1,1
2016-03-20 02:36:00,-1,1
2016-03-20 02:37:00,-1,1
2016-03-20 02:38:00,1,1
2016-03-20 02:39:00,1,1
2016-03-20 02:39:00,1,1
2016-03-20 02:40:00,1,1
2016-03-20 02:41:00,1,1
2016-03-20 02:42:00,-1,1
2016-03-20 02:43:00,1,1
2016-03-20 02:44:00,1,1
2016-03-20 02:44:00,1,1
2016-03-20 02:45:00,-1,1
2016-03-20 02:46:00,1,1
2016-03-20 02:47:00,1,1
2016-03-20 02:48:00,1,1
2016-03-20 02:49:00,-1,1
2016-03-20 02:49:00,-1,1
2016-03-20 02:50:00,1,1
2016-03-20 02:51:00,-1,1
2016-03-20 02:52:00,1,1
2016-03-20 02:53:00,1,1
2016-03-20 02:54:00,1,1
2016-03-20 02:55:00,1,1
2016-03-20 02:55:00,-1,1
2016-03-20 02:56:00,-1,1
2016-03-20 02:57:00,-1,1
2016-03-20 02:58:00,1,1
2016-03-20 02:59:00,1,1
2016-03-20 03:00:00,-1,1
2016-03-20 03:01:00,1,1
2016-03-20 03:01:00,1,1
2016-03-20 03:02:00,1,1
2016-03-20 03:03:00,1,1
2016-03-20 03:04:00,-1,1
2016-03-20 03:05:00,1,1
2016-03-20 03:06:00,1,1
2016-03-20 03:07:00,1,1
2016-03-20 03:07:00,-1,1
2016-03-20 03:08:00,-1,1
2016-03-20 03:09:00,1,1
2016-03-20 03:10:00,-1,1
2016-03-20 03:11:00,-1,1
2016-03-20 03:11:00,-1,1
2016-03-20 03:12:00,1,1
2016-03-20 03:13:00,-1,1
2016-03-20 03:14:00,1,1
2016-03-20 03:15:00,1,1
2016-03-20 03:16:00,1,1
2016-03-20 03:17:00,1,1
2016-03-20 03:18:00,-1,1
2016-03-20 03:18:00,-1,1
