dates,signals,gainAhead,prior_index,safef,CAR25,dd95,ddTol,system,cycleTime,timestamp
2016-03-23 21:58:00,1.0,-2.77798722919e-05,9466,5.0,1.94143544319,0.000632190792415,0.0114208048144,bothEURJPY_ALL_DF1_VotingHard_i1000_fcst10_gainAhead DPS wl30.0 maxL5 dd95_0.011 thres_0.0,,
2016-03-23 21:59:00,1.0,0.0,9467,5.0,3.77336340536,0.000785248884264,0.0114208048144,bothEURJPY_ALL_DF1_VotingHard_i1000_fcst10_gainAhead DPS wl30.0 maxL5 dd95_0.011 thres_0.0,6.6374,20160323 22:05:38 EDT
2016-03-23 22:04:00,1.0,0.0,9472,5.0,0.467699763468,0.000674071687681,0.0114208048144,bothEURJPY_ALL_DF1_VotingHard_i1000_fcst10_gainAhead DPS wl30.0 maxL5 dd95_0.011 thres_0.0,8.01958333333,20160323 22:12:01 EDT
2016-03-23 22:11:00,-1.0,0.0,9479,0.0,-2.53917951892,0.0,0.0114208048144,bothEURJPY_ALL_DF1_VotingHard_i1000_fcst5_gainAhead DPS wl30.0 maxL5 dd95_0.011 thres_0.0,5.77165,20160323 22:16:46 EDT
2016-03-23 22:16:00,-1.0,0.0,9484,1.0,,,,bothEURJPY_ALL_DF1_VotingHard_i1000_fcst5_gainAhead,2.56793333333,20160323 22:18:34 EDT
2016-03-23 22:17:00,-1.0,0.0,9485,0.0,-16.646794698,0.0,0.0114208048144,bothEURJPY_ALL_DF1_VotingHard_i1000_fcst5_gainAhead DPS wl30.0 maxL5 dd95_0.011 thres_0.0,3.25483333333,20160323 22:20:15 EDT
2016-03-23 22:19:00,-1.0,0.0,9487,0.0,-19.2450128929,0.0,0.0114208048144,bothEURJPY_ALL_DF1_VotingHard_i500_fcst5_gainAhead DPS wl30.0 maxL5 dd95_0.011 thres_0.0,2.46953333333,20160323 22:21:28 EDT
2016-03-23 22:20:00,-1.0,0.0,9488,0.0,-27.7413769688,0.0,0.0114208048144,bothEURJPY_ALL_DF1_VotingHard_i500_fcst10_gainAhead DPS wl30.0 maxL5 dd95_0.011 thres_0.0,2.99626666667,20160323 22:22:59 EDT
2016-03-23 22:21:00,-1.0,0.0,9489,0.0,-10.3376504295,0.0,0.0114208048144,bothEURJPY_ALL_DF1_VotingHard_i500_fcst10_gainAhead DPS wl30.0 maxL5 dd95_0.011 thres_0.0,3.41906666667,20160323 22:24:25 EDT
2016-03-23 22:23:00,-1.0,0.0,9504,5.0,3.25327492898,0.000749206703044,0.0114208048144,bothEURJPY_ALL_DF1_VotingHard_i1000_fcst5_gainAhead DPS wl30.0 maxL5 dd95_0.011 thres_0.0,3.77791666667,20160323 22:26:46 EDT
