Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160410 17:15:11 EST,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160410 20:30:25 EST,paperUSD,99998.0,100000.0,1985590.352,215.712,-2.0,0.0,USD,100213.712,100217.712,217.712
20160410 20:30:25 EST,paperUSD,99996.0,100000.0,1958677.136,463.984,-4.0,0.0,USD,100459.984,100467.984,467.984
20160410 22:53:32 EST,paperUSD,99991.536,99997.536,1973084.32,248.272,-8.464,-2.464,USD,100239.808,100247.808,250.272
20160410 22:54:04 EST,paperUSD,99986.896,99994.896,2000000.176,0.0,-13.104,-5.104,USD,99986.896,99994.896,0.0
20160411 02:14:55 EST,paperUSD,99984.896,99994.896,1985590.528,215.712,-15.104,-5.104,USD,100200.608,100212.608,217.712
20160411 02:14:56 EST,paperUSD,99982.896,99994.896,1958677.312,463.984,-17.104,-5.104,USD,100446.88,100462.88,467.984
20160411 09:56:21 EST,paperUSD,99978.432,99992.432,1973084.496,248.272,-21.568,-7.568,USD,100226.704,100242.704,250.272
20160411 09:56:22 EST,paperUSD,99973.792,99989.792,2000000.352,0.0,-26.208,-10.208,USD,99973.792,99989.792,0.0
20160411 21:43:36 EST,paperUSD,99971.792,99989.792,1973084.496,242.64,-28.208,-10.208,USD,100214.432,100234.432,244.64
20160411 21:44:07 EST,paperUSD,99969.792,99989.792,1958677.312,462.752,-30.208,-10.208,USD,100432.544,100456.544,466.752
20160412 06:16:21 EST,paperUSD,99965.328,99987.328,1973086.96,242.64,-34.672,-12.672,USD,100207.968,100231.968,244.64
20160412 06:16:22 EST,paperUSD,99960.688,99984.688,2000000.176,0.0,-39.312,-15.312,USD,99960.688,99984.688,0.0
20160412 08:18:41 EST,paperUSD,99958.688,99984.688,1985592.992,220.112,-41.312,-15.312,USD,100178.8,100206.8,222.112
20160412 08:18:42 EST,paperUSD,99956.688,99984.688,1958677.136,462.752,-43.312,-15.312,USD,100419.44,100451.44,466.752
20160413 09:20:46 EST,paperUSD,99631.728,99661.728,1973407.28,422.512,-368.272,-338.272,USD,100054.24,100086.24,424.512
20160413 09:21:47 EST,paperUSD,100050.72,100082.72,2000744.128,0.0,50.72,82.72,USD,100050.72,100082.72,0.0
