Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160410 17:15:31 EST,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160410 17:15:31 EST,paperUSD,99998.0,100000.0,1985646.848,272.208,-2.0,0.0,USD,100270.208,100274.208,274.208
20160410 17:36:58 EST,paperUSD,99989.84,99993.84,1985646.848,-284.304,-10.16,-6.16,USD,99705.536,99711.536,-282.304
20160410 21:04:34 EST,paperUSD,99925.184,99931.184,1985646.848,215.712,-74.816,-68.816,USD,100140.896,100148.896,217.712
20160410 21:34:55 EST,paperUSD,99920.72,99928.72,1971239.664,-446.224,-79.28,-71.28,USD,99474.496,99484.496,-444.224
20160410 22:08:14 EST,paperUSD,99913.792,99923.792,1971239.664,433.424,-86.208,-76.208,USD,100347.216,100359.216,435.424
20160410 23:06:49 EST,paperUSD,99906.864,99918.864,1971239.664,-446.224,-93.136,-81.136,USD,99460.64,99474.64,-444.224
20160410 23:17:56 EST,paperUSD,99899.936,99913.936,1985649.312,215.712,-100.064,-86.064,USD,100115.648,100131.648,217.712
20160410 23:33:37 EST,paperUSD,99895.472,99911.472,1985649.312,-224.112,-104.528,-88.528,USD,99671.36,99689.36,-222.112
20160411 00:03:28 EST,paperUSD,99893.472,99911.472,1971242.128,-446.224,-106.528,-88.528,USD,99447.248,99467.248,-444.224
20160411 00:34:42 EST,paperUSD,99886.544,99906.544,1985651.776,215.712,-113.456,-93.456,USD,100102.256,100124.256,217.712
20160411 01:35:17 EST,paperUSD,99884.544,99906.544,1971242.128,433.424,-115.456,-93.456,USD,100317.968,100341.968,435.424
20160411 02:05:31 EST,paperUSD,99880.08,99904.08,1985649.312,215.712,-119.92,-95.92,USD,100095.792,100121.792,217.712
20160411 03:04:58 EST,paperUSD,99878.08,99904.08,1971239.664,433.424,-121.92,-95.92,USD,100311.504,100339.504,435.424
20160411 03:35:13 EST,paperUSD,99873.616,99901.616,1985646.848,215.712,-126.384,-98.384,USD,100089.328,100119.328,217.712
20160411 04:04:58 EST,paperUSD,99871.616,99901.616,1971237.2,433.424,-128.384,-98.384,USD,100305.04,100337.04,435.424
20160411 05:05:30 EST,paperUSD,99867.152,99899.152,1985644.384,215.712,-132.848,-100.848,USD,100082.864,100116.864,217.712
20160411 06:35:12 EST,paperUSD,99865.152,99899.152,1971234.736,433.424,-134.848,-100.848,USD,100298.576,100334.576,435.424
20160411 07:35:11 EST,paperUSD,99860.688,99896.688,1985641.92,215.712,-139.312,-103.312,USD,100076.4,100114.4,217.712
20160411 08:35:11 EST,paperUSD,99858.688,99896.688,1971232.272,433.424,-141.312,-103.312,USD,100292.112,100332.112,435.424
