permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,83.144,20000.0,-20000.0,-2.0,SLD,CAD,JPY,20160410 17:15:04 EST,,0.0,99998.0,1985366.656,99914.864,83.144,99918.864,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,83.381,40000.0,20000.0,-43.712,BOT,CAD,JPY,20160410 19:18:37 EST,,-41.712,99954.288,1985366.656,99989.776,83.381,99995.776,99958.288,-43.712
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,83.368,40000.0,-20000.0,-4.288,SLD,CAD,JPY,20160410 19:44:48 EST,,-2.288,99950.0,1985366.656,99906.288,83.368,99914.288,99956.0,-4.288
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,83.381,40000.0,20000.0,-4.288,BOT,CAD,JPY,20160410 20:09:33 EST,,-2.288,99945.712,1985366.656,99981.2,83.381,99991.2,99953.712,-4.288
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,83.381,20000.0,40000.0,-2.0,BOT,CAD,JPY,20160410 21:01:01 EST,,0.0,99943.712,1970691.6,100016.688,83.381,100028.688,99953.712,-2.0
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,83.368,80000.0,-40000.0,-6.576,SLD,CAD,JPY,20160410 21:25:46 EST,,-4.576,99937.136,1970691.6,99851.712,83.368,99865.712,99949.136,-6.576
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,83.381,60000.0,20000.0,-6.576,BOT,CAD,JPY,20160410 22:21:42 EST,,-4.576,99930.56,1985366.656,99966.048,83.381,99982.048,99944.56,-6.576
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,83.381,20000.0,40000.0,-2.0,BOT,CAD,JPY,20160410 22:48:26 EST,,0.0,99928.56,1970691.6,100001.536,83.381,100019.536,99944.56,-2.0
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,83.368,60000.0,-20000.0,-6.576,SLD,CAD,JPY,20160410 23:18:39 EST,,-4.576,99921.984,1985364.368,99878.272,83.368,99898.272,99939.984,-6.576
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,83.381,40000.0,20000.0,-4.288,BOT,CAD,JPY,20160410 23:35:47 EST,,-2.288,99917.696,1985364.368,99953.184,83.381,99975.184,99937.696,-4.288
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,83.381,20000.0,40000.0,-2.0,BOT,CAD,JPY,20160411 01:40:54 EST,,0.0,99915.696,1970689.312,99988.672,83.381,100012.672,99937.696,-2.0
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,83.368,20000.0,20000.0,-4.288,SLD,CAD,JPY,20160411 02:28:43 EST,,-2.288,99911.408,1985362.08,99946.896,83.381,99972.896,99935.408,-4.288
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,83.381,20000.0,40000.0,-2.0,BOT,CAD,JPY,20160411 03:16:36 EST,,0.0,99909.408,1970687.024,99982.384,83.381,100010.384,99935.408,-2.0
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,83.368,20000.0,20000.0,-4.288,SLD,CAD,JPY,20160411 03:31:43 EST,,-2.288,99905.12,1985359.792,99940.608,83.381,99970.608,99933.12,-4.288
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,83.381,20000.0,40000.0,-2.0,BOT,CAD,JPY,20160412 11:40:55 EST,,0.0,99903.12,1970684.736,99976.096,83.381,100008.096,99933.12,-2.0
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,83.368,20000.0,20000.0,-4.288,SLD,CAD,JPY,20160412 11:57:37 EST,,-2.288,99898.832,1985357.504,99934.32,83.381,99968.32,99930.832,-4.288
17,Paper,Paper,2.0,USD,IDEALPRO,17.0,,,1.0,83.381,20000.0,40000.0,-2.0,BOT,CAD,JPY,20160412 13:14:36 EST,,0.0,99896.832,1970682.448,99969.808,83.381,100005.808,99930.832,-2.0
18,Paper,Paper,2.0,USD,IDEALPRO,18.0,,,1.0,83.368,20000.0,20000.0,-4.288,SLD,CAD,JPY,20160412 13:42:17 EST,,-2.288,99892.544,1985355.216,99928.032,83.381,99966.032,99928.544,-4.288
19,Paper,Paper,2.0,USD,IDEALPRO,19.0,,,1.0,85.424,20000.0,40000.0,-2.0,BOT,CAD,JPY,20160413 08:04:04 EST,,0.0,99890.544,1970320.592,100245.648,84.4025,100285.648,99928.544,-2.0
20,Paper,Paper,2.0,USD,IDEALPRO,20.0,,,1.0,85.382,20000.0,20000.0,170.392,SLD,CAD,JPY,20160413 08:18:14 EST,,172.392,100060.936,1985347.824,100231.328,84.4025,100273.328,100100.936,170.392
