permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,1.1205,10000.0,-10000.0,-2.0,SLD,EUR,USD,20160323 00:32:19 EST,,0.0,19998.0,388795.0,1.1205,20000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,125.944,10000.0,10000.0,-2.0,BOT,EUR,JPY,20160323 00:32:24 EST,,0.0,19996.0,377711.928,125.944,20000.0,-2.0
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,1.41972,10000.0,-10000.0,-2.0,SLD,GBP,USD,20160323 00:32:29 EST,,0.0,19994.0,363514.728,1.41972,20000.0,-2.0
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,0.97478,10000.0,10000.0,-2.0,BOT,USD,CHF,20160323 00:32:33 EST,,0.0,19992.0,353648.00484,0.97478,20000.0,-2.0
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,112.407,10000.0,10000.0,-2.0,BOT,USD,JPY,20160323 00:32:53 EST,,0.0,19990.0,343756.18884,112.407,20000.0,-2.0
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,0.76156,10000.0,-10000.0,-2.0,SLD,AUD,USD,20160323 00:33:00 EST,,0.0,19988.0,336140.58884,0.76156,20000.0,-2.0
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,1.30834,10000.0,10000.0,-2.0,BOT,USD,CAD,20160323 00:33:03 EST,,0.0,19986.0,326362.05568,1.30834,20000.0,-2.0
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,75.65,10000.0,-10000.0,-2.0,SLD,NZD,JPY,20160323 00:33:07 EST,,0.0,19984.0,319704.85568,75.65,20000.0,-2.0
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,85.91,10000.0,-10000.0,-2.0,SLD,CAD,JPY,20160323 00:33:09 EST,,0.0,19982.0,312144.77568,85.91,20000.0,-2.0
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,115.326,10000.0,10000.0,-2.0,BOT,CHF,JPY,20160323 00:33:12 EST,,0.0,19980.0,301996.08768,115.326,20000.0,-2.0
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,0.78919,10000.0,-10000.0,-2.0,SLD,EUR,GBP,20160323 00:33:14 EST,,0.0,19978.0,290864.56273,0.78919,20000.0,-2.0
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,159.601,10000.0,10000.0,-2.0,BOT,GBP,JPY,20160323 00:33:15 EST,,0.0,19976.0,276819.67473,159.601,20000.0,-2.0
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,1.09212,10000.0,-10000.0,-2.0,SLD,EUR,CHF,20160323 00:33:17 EST,,0.0,19974.0,265765.23609,1.09212,20000.0,-2.0
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,85.605,10000.0,-10000.0,-2.0,SLD,AUD,JPY,20160323 00:33:20 EST,,0.0,19972.0,258231.99609,85.605,20000.0,-2.0
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,0.67307,10000.0,-10000.0,-2.0,SLD,NZD,USD,20160323 00:33:22 EST,,0.0,19970.0,251501.29609,0.67307,20000.0,-2.0
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,0.76115,20000.0,10000.0,2.1,BOT,AUD,USD,20160323 00:38:04 EST,,4.1,19972.1,251501.29609,0.76115,20004.1,2.1
17,Paper,Paper,2.0,USD,IDEALPRO,17.0,,,1.0,0.78933,20000.0,10000.0,-3.9747,BOT,EUR,GBP,20160323 00:38:16 EST,,-1.9747,19968.1253,251501.29609,0.78933,20002.1253,-3.9747
18,Paper,Paper,2.0,USD,IDEALPRO,18.0,,,1.0,159.616,20000.0,-10000.0,-0.679999999999,SLD,GBP,JPY,20160323 00:38:19 EST,,1.32,19967.4453,251501.29609,159.616,20003.4453,-0.679999999999
19,Paper,Paper,2.0,USD,IDEALPRO,19.0,,,1.0,115.369,20000.0,-10000.0,1.784,SLD,CHF,JPY,20160323 00:43:18 EST,,3.784,19969.2293,251501.29609,115.369,20007.2293,1.784
20,Paper,Paper,2.0,USD,IDEALPRO,20.0,,,1.0,159.655,20000.0,10000.0,-5.432,BOT,GBP,JPY,20160323 00:43:26 EST,,-3.432,19963.7973,251501.29609,159.655,20003.7973,-5.432
21,Paper,Paper,2.0,USD,IDEALPRO,21.0,,,1.0,112.439,20000.0,-10000.0,0.815999999998,SLD,USD,JPY,20160323 00:48:05 EST,,2.816,19964.6133,251501.29609,112.439,20006.6133,0.815999999998
22,Paper,Paper,2.0,USD,IDEALPRO,22.0,,,1.0,0.76108,20000.0,-10000.0,-2.7,SLD,AUD,USD,20160323 00:48:08 EST,,-0.7,19961.9133,251501.29609,0.76108,20005.9133,-2.7
23,Paper,Paper,2.0,USD,IDEALPRO,23.0,,,1.0,0.78925,20000.0,-10000.0,-3.1284,SLD,EUR,GBP,20160323 00:48:22 EST,,-1.1284,19958.7849,251501.29609,0.78925,20004.7849,-3.1284
24,Paper,Paper,2.0,USD,IDEALPRO,24.0,,,1.0,112.444,20000.0,10000.0,-2.44,BOT,USD,JPY,20160323 00:53:07 EST,,-0.440000000001,19956.3449,251501.29609,112.444,20004.3449,-2.44
25,Paper,Paper,2.0,USD,IDEALPRO,25.0,,,1.0,115.382,20000.0,10000.0,-3.144,BOT,CHF,JPY,20160323 00:53:24 EST,,-1.144,19953.2009,251501.29609,115.382,20003.2009,-3.144
26,Paper,Paper,2.0,USD,IDEALPRO,26.0,,,1.0,85.624,20000.0,10000.0,-3.672,BOT,AUD,JPY,20160323 00:53:35 EST,,-1.672,19949.5289,251501.29609,85.624,20001.5289,-3.672
27,Paper,Paper,2.0,USD,IDEALPRO,27.0,,,1.0,75.715,20000.0,10000.0,-7.72,BOT,NZD,JPY,20160323 00:58:19 EST,,-5.72,19941.8089,251501.29609,75.715,19995.8089,-7.72
28,Paper,Paper,2.0,USD,IDEALPRO,28.0,,,1.0,0.78925,20000.0,10000.0,-2.0,BOT,EUR,GBP,20160323 00:58:38 EST,,0.0,19939.8089,251501.29609,0.78925,19995.8089,-2.0
29,Paper,Paper,2.0,USD,IDEALPRO,29.0,,,1.0,85.609,20000.0,-10000.0,-3.32,SLD,AUD,JPY,20160323 01:03:48 EST,,-1.32,19936.4889,251501.29609,85.609,19994.4889,-3.32
30,Paper,Paper,2.0,USD,IDEALPRO,30.0,,,1.0,0.76139,20000.0,10000.0,-5.1,BOT,AUD,USD,20160323 01:08:17 EST,,-3.1,19931.3889,251501.29609,0.76139,19991.3889,-5.1
31,Paper,Paper,2.0,USD,IDEALPRO,31.0,,,1.0,75.653,20000.0,-10000.0,-7.456,SLD,NZD,JPY,20160323 01:08:24 EST,,-5.456,19923.9329,251501.29609,75.653,19985.9329,-7.456
32,Paper,Paper,2.0,USD,IDEALPRO,32.0,,,1.0,159.509,20000.0,-10000.0,-14.848,SLD,GBP,JPY,20160323 01:13:49 EST,,-12.848,19909.0849,251501.29609,159.509,19973.0849,-14.848
33,Paper,Paper,2.0,USD,IDEALPRO,33.0,,,1.0,85.588,20000.0,10000.0,-0.152,BOT,AUD,JPY,20160323 01:13:57 EST,,1.848,19908.9329,251501.29609,85.588,19974.9329,-0.152
34,Paper,Paper,2.0,USD,IDEALPRO,34.0,,,1.0,75.68,20000.0,10000.0,-4.376,BOT,NZD,JPY,20160323 01:18:30 EST,,-2.376,19904.5569,251501.29609,75.68,19972.5569,-4.376
35,Paper,Paper,2.0,USD,IDEALPRO,35.0,,,1.0,0.78939,20000.0,-10000.0,-0.0252999999996,SLD,EUR,GBP,20160323 01:18:54 EST,,1.9747,19904.5316,251501.29609,0.78939,19974.5316,-0.0252999999996
36,Paper,Paper,2.0,USD,IDEALPRO,36.0,,,1.0,0.76145,20000.0,-10000.0,-1.4,SLD,AUD,USD,20160323 01:28:28 EST,,0.599999999999,19903.1316,251501.29609,0.76145,19975.1316,-1.4
37,Paper,Paper,2.0,USD,IDEALPRO,37.0,,,1.0,85.837,20000.0,10000.0,4.424,BOT,CAD,JPY,20160323 01:33:44 EST,,6.424,19907.5556,251501.29609,85.837,19981.5556,4.424
38,Paper,Paper,2.0,USD,IDEALPRO,38.0,,,1.0,115.304,20000.0,-10000.0,-8.864,SLD,CHF,JPY,20160323 01:33:48 EST,,-6.864,19898.6916,251501.29609,115.304,19974.6916,-8.864
39,Paper,Paper,2.0,USD,IDEALPRO,39.0,,,1.0,0.7898,20000.0,10000.0,-7.78305,BOT,EUR,GBP,20160323 01:34:01 EST,,-5.78305,19890.90855,251501.29609,0.7898,19968.90855,-7.78305
40,Paper,Paper,2.0,USD,IDEALPRO,40.0,,,1.0,159.453,20000.0,10000.0,2.928,BOT,GBP,JPY,20160323 01:34:03 EST,,4.928,19893.83655,251501.29609,159.453,19973.83655,2.928
41,Paper,Paper,2.0,USD,IDEALPRO,41.0,,,1.0,85.522,20000.0,-10000.0,-7.808,SLD,AUD,JPY,20160323 01:34:08 EST,,-5.808,19886.02855,251501.29609,85.522,19968.02855,-7.808
42,Paper,Paper,2.0,USD,IDEALPRO,42.0,,,1.0,75.661,20000.0,-10000.0,-3.672,SLD,NZD,JPY,20160323 01:38:43 EST,,-1.672,19882.35655,251501.29609,75.661,19966.35655,-3.672
43,Paper,Paper,2.0,USD,IDEALPRO,43.0,,,1.0,0.76134,20000.0,10000.0,-0.900000000001,BOT,AUD,USD,20160323 01:43:36 EST,,1.1,19881.45655,251501.29609,0.76134,19967.45655,-0.900000000001
44,Paper,Paper,2.0,USD,IDEALPRO,44.0,,,1.0,159.412,20000.0,-10000.0,-5.608,SLD,GBP,JPY,20160323 01:44:13 EST,,-3.608,19875.84855,251501.29609,159.412,19963.84855,-5.608
45,Paper,Paper,2.0,USD,IDEALPRO,45.0,,,1.0,85.562,20000.0,10000.0,-5.52,BOT,AUD,JPY,20160323 01:44:15 EST,,-3.52,19870.32855,251501.29609,85.562,19960.32855,-5.52
46,Paper,Paper,2.0,USD,IDEALPRO,46.0,,,1.0,75.676,20000.0,10000.0,-3.32,BOT,NZD,JPY,20160323 01:48:52 EST,,-1.32,19867.00855,251501.29609,75.676,19959.00855,-3.32
47,Paper,Paper,2.0,USD,IDEALPRO,47.0,,,1.0,85.85,20000.0,-10000.0,-0.856000000001,SLD,CAD,JPY,20160323 01:48:54 EST,,1.144,19866.15255,251501.29609,85.85,19960.15255,-0.856000000001
48,Paper,Paper,2.0,USD,IDEALPRO,48.0,,,1.0,0.76098,20000.0,-10000.0,-5.6,SLD,AUD,USD,20160323 01:53:45 EST,,-3.6,19860.55255,251501.29609,0.76098,19956.55255,-5.6
49,Paper,Paper,2.0,USD,IDEALPRO,49.0,,,1.0,159.527,20000.0,10000.0,-12.12,BOT,GBP,JPY,20160323 01:54:18 EST,,-10.12,19848.43255,251501.29609,159.527,19946.43255,-12.12
50,Paper,Paper,2.0,USD,IDEALPRO,50.0,,,1.0,85.539,20000.0,-10000.0,-4.024,SLD,AUD,JPY,20160323 01:54:25 EST,,-2.024,19844.40855,251501.29609,85.539,19944.40855,-4.024
51,Paper,Paper,2.0,USD,IDEALPRO,51.0,,,1.0,0.78946,20000.0,-10000.0,-6.7957,SLD,EUR,GBP,20160323 01:59:12 EST,,-4.7957,19837.61285,251501.29609,0.78946,19939.61285,-6.7957
52,Paper,Paper,2.0,USD,IDEALPRO,52.0,,,1.0,0.76145,20000.0,10000.0,-6.7,BOT,AUD,USD,20160323 02:04:00 EST,,-4.7,19830.91285,251501.29609,0.76145,19934.91285,-6.7
53,Paper,Paper,2.0,USD,IDEALPRO,53.0,,,1.0,75.659,20000.0,-10000.0,-3.496,SLD,NZD,JPY,20160323 02:09:05 EST,,-1.496,19827.41685,251501.29609,75.659,19933.41685,-3.496
54,Paper,Paper,2.0,USD,IDEALPRO,54.0,,,1.0,85.852,20000.0,10000.0,-2.176,BOT,CAD,JPY,20160323 02:14:09 EST,,-0.176000000001,19825.24085,251501.29609,85.852,19933.24085,-2.176
55,Paper,Paper,2.0,USD,IDEALPRO,55.0,,,1.0,1.30757,20000.0,-10000.0,-7.75498,SLD,USD,CAD,20160323 02:19:10 EST,,-5.75498,19817.48587,251501.29609,1.30757,19927.48587,-7.75498
56,Paper,Paper,2.0,USD,IDEALPRO,56.0,,,1.0,0.78984,20000.0,10000.0,-7.3599,BOT,EUR,GBP,20160323 02:19:23 EST,,-5.3599,19810.12597,251501.29609,0.78984,19922.12597,-7.3599
57,Paper,Paper,2.0,USD,IDEALPRO,57.0,,,1.0,85.922,20000.0,-10000.0,4.16,SLD,CAD,JPY,20160323 02:24:18 EST,,6.16,19814.28597,251501.29609,85.922,19928.28597,4.16
58,Paper,Paper,2.0,USD,IDEALPRO,58.0,,,1.0,85.645,20000.0,10000.0,-11.328,BOT,AUD,JPY,20160323 02:24:43 EST,,-9.328,19802.95797,251501.29609,85.645,19918.95797,-11.328
59,Paper,Paper,2.0,USD,IDEALPRO,59.0,,,1.0,0.76229,20000.0,-10000.0,6.4,SLD,AUD,USD,20160323 02:29:13 EST,,8.4,19809.35797,251501.29609,0.76229,19927.35797,6.4
60,Paper,Paper,2.0,USD,IDEALPRO,60.0,,,1.0,85.892,20000.0,10000.0,0.640000000001,BOT,CAD,JPY,20160323 02:34:29 EST,,2.64,19809.99797,251501.29609,85.892,19929.99797,0.640000000001
61,Paper,Paper,2.0,USD,IDEALPRO,61.0,,,1.0,0.7897,20000.0,-10000.0,-3.9747,SLD,EUR,GBP,20160323 02:34:35 EST,,-1.9747,19806.02327,251501.29609,0.7897,19928.02327,-3.9747
62,Paper,Paper,2.0,USD,IDEALPRO,62.0,,,1.0,0.7624,20000.0,10000.0,-3.1,BOT,AUD,USD,20160323 02:39:23 EST,,-1.1,19802.92327,251501.29609,0.7624,19926.92327,-3.1
63,Paper,Paper,2.0,USD,IDEALPRO,63.0,,,1.0,75.726,20000.0,10000.0,-7.896,BOT,NZD,JPY,20160323 02:44:32 EST,,-5.896,19795.02727,251501.29609,75.726,19921.02727,-7.896
64,Paper,Paper,2.0,USD,IDEALPRO,64.0,,,1.0,112.328,20000.0,-10000.0,-12.208,SLD,USD,JPY,20160323 02:49:01 EST,,-10.208,19782.81927,251501.29609,112.328,19910.81927,-12.208
65,Paper,Paper,2.0,USD,IDEALPRO,65.0,,,1.0,0.7624,20000.0,-10000.0,-2.0,SLD,AUD,USD,20160323 02:49:28 EST,,0.0,19780.81927,251501.29609,0.7624,19910.81927,-2.0
66,Paper,Paper,2.0,USD,IDEALPRO,66.0,,,1.0,75.668,20000.0,-10000.0,-7.104,SLD,NZD,JPY,20160323 02:54:41 EST,,-5.104,19773.71527,251501.29609,75.668,19905.71527,-7.104
67,Paper,Paper,2.0,USD,IDEALPRO,67.0,,,1.0,85.919,20000.0,-10000.0,0.375999999999,SLD,CAD,JPY,20160323 02:54:45 EST,,2.376,19774.09127,251501.29609,85.919,19908.09127,0.375999999999
68,Paper,Paper,2.0,USD,IDEALPRO,68.0,,,1.0,112.342,20000.0,10000.0,-3.232,BOT,USD,JPY,20160323 03:04:06 EST,,-1.232,19770.85927,251501.29609,112.342,19906.85927,-3.232
69,Paper,Paper,2.0,USD,IDEALPRO,69.0,,,1.0,0.76157,20000.0,10000.0,6.3,BOT,AUD,USD,20160323 03:04:32 EST,,8.3,19777.15927,251501.29609,0.76157,19915.15927,6.3
70,Paper,Paper,2.0,USD,IDEALPRO,70.0,,,1.0,1.30887,20000.0,10000.0,-11.7162,BOT,USD,CAD,20160323 03:04:35 EST,,-9.7162,19765.44307,251501.29609,1.30887,19905.44307,-11.7162
71,Paper,Paper,2.0,USD,IDEALPRO,71.0,,,1.0,75.512,20000.0,10000.0,11.728,BOT,NZD,JPY,20160323 03:09:51 EST,,13.728,19777.17107,251501.29609,75.512,19919.17107,11.728
72,Paper,Paper,2.0,USD,IDEALPRO,72.0,,,1.0,85.755,20000.0,10000.0,12.432,BOT,CAD,JPY,20160323 03:10:03 EST,,14.432,19789.60307,251501.29609,85.755,19933.60307,12.432
73,Paper,Paper,2.0,USD,IDEALPRO,73.0,,,1.0,159.147,20000.0,-10000.0,-35.44,SLD,GBP,JPY,20160323 03:10:06 EST,,-33.44,19754.16307,251501.29609,159.147,19900.16307,-35.44
74,Paper,Paper,2.0,USD,IDEALPRO,74.0,,,1.0,0.7603,20000.0,-10000.0,-14.7,SLD,AUD,USD,20160323 03:14:39 EST,,-12.7,19739.46307,251501.29609,0.7603,19887.46307,-14.7
75,Paper,Paper,2.0,USD,IDEALPRO,75.0,,,1.0,1.30957,20000.0,-10000.0,3.2318,SLD,USD,CAD,20160323 03:14:41 EST,,5.2318,19742.69487,251501.29609,1.30957,19892.69487,3.2318
76,Paper,Paper,2.0,USD,IDEALPRO,76.0,,,1.0,115.068,20000.0,10000.0,18.768,BOT,CHF,JPY,20160323 03:20:07 EST,,20.768,19761.46287,251501.29609,115.068,19913.46287,18.768
77,Paper,Paper,2.0,USD,IDEALPRO,77.0,,,1.0,112.34,20000.0,-10000.0,-2.176,SLD,USD,JPY,20160323 03:24:16 EST,,-0.176000000001,19759.28687,251501.29609,112.34,19913.28687,-2.176
78,Paper,Paper,2.0,USD,IDEALPRO,78.0,,,1.0,0.75952,20000.0,10000.0,5.8,BOT,AUD,USD,20160323 03:24:44 EST,,7.8,19765.08687,251501.29609,0.75952,19921.08687,5.8
79,Paper,Paper,2.0,USD,IDEALPRO,79.0,,,1.0,85.332,20000.0,-10000.0,-29.544,SLD,AUD,JPY,20160323 03:25:18 EST,,-27.544,19735.54287,251501.29609,85.332,19893.54287,-29.544
80,Paper,Paper,2.0,USD,IDEALPRO,80.0,,,1.0,75.46,20000.0,-10000.0,-6.576,SLD,NZD,JPY,20160323 03:30:03 EST,,-4.576,19728.96687,251501.29609,75.46,19888.96687,-6.576
81,Paper,Paper,2.0,USD,IDEALPRO,81.0,,,1.0,115.178,20000.0,-10000.0,7.68,SLD,CHF,JPY,20160323 03:30:13 EST,,9.68,19736.64687,251501.29609,115.178,19898.64687,7.68
82,Paper,Paper,2.0,USD,IDEALPRO,82.0,,,1.0,112.332,20000.0,10000.0,-1.296,BOT,USD,JPY,20160323 03:34:20 EST,,0.704000000001,19735.35087,251501.29609,112.332,19899.35087,-1.296
83,Paper,Paper,2.0,USD,IDEALPRO,83.0,,,1.0,0.75999,20000.0,-10000.0,2.7,SLD,AUD,USD,20160323 03:34:53 EST,,4.7,19738.05087,251501.29609,0.75999,19904.05087,2.7
84,Paper,Paper,2.0,USD,IDEALPRO,84.0,,,1.0,1.31002,20000.0,10000.0,-5.3633,BOT,USD,CAD,20160323 03:34:54 EST,,-3.3633,19732.68757,251501.29609,1.31002,19900.68757,-5.3633
85,Paper,Paper,2.0,USD,IDEALPRO,85.0,,,1.0,0.67196,20000.0,10000.0,9.1,BOT,NZD,USD,20160323 03:35:24 EST,,11.1,19741.78757,251501.29609,0.67196,19911.78757,9.1
86,Paper,Paper,2.0,USD,IDEALPRO,86.0,,,1.0,85.741,20000.0,-10000.0,-3.232,SLD,CAD,JPY,20160323 03:40:18 EST,,-1.232,19738.55557,251501.29609,85.741,19910.55557,-3.232
87,Paper,Paper,2.0,USD,IDEALPRO,87.0,,,1.0,112.373,20000.0,-10000.0,1.608,SLD,USD,JPY,20160323 03:44:25 EST,,3.608,19740.16357,251501.29609,112.373,19914.16357,1.608
88,Paper,Paper,2.0,USD,IDEALPRO,88.0,,,1.0,0.67151,20000.0,-10000.0,-6.5,SLD,NZD,USD,20160323 03:55:36 EST,,-4.5,19733.66357,251501.29609,0.67151,19909.66357,-6.5
89,Paper,Paper,2.0,USD,IDEALPRO,89.0,,,1.0,85.953,20000.0,10000.0,-20.656,BOT,CAD,JPY,20160323 04:10:32 EST,,-18.656,19713.00757,251501.29609,85.953,19891.00757,-20.656
90,Paper,Paper,2.0,USD,IDEALPRO,90.0,,,1.0,115.312,20000.0,10000.0,-13.792,BOT,CHF,JPY,20160323 04:10:37 EST,,-11.792,19699.21557,251501.29609,115.312,19879.21557,-13.792
91,Paper,Paper,2.0,USD,IDEALPRO,91.0,,,1.0,0.78848,20000.0,10000.0,15.2081,BOT,EUR,GBP,20160323 04:16:17 EST,,17.2081,19714.42367,251501.29609,0.78848,19896.42367,15.2081
92,Paper,Paper,2.0,USD,IDEALPRO,92.0,,,1.0,0.67218,20000.0,10000.0,-8.7,BOT,NZD,USD,20160323 04:16:24 EST,,-6.7,19705.72367,251501.29609,0.67218,19889.72367,-8.7
93,Paper,Paper,2.0,USD,IDEALPRO,93.0,,,1.0,75.605,20000.0,10000.0,-14.76,BOT,NZD,JPY,20160323 04:21:22 EST,,-12.76,19690.96367,251501.29609,75.605,19876.96367,-14.76
94,Paper,Paper,2.0,USD,IDEALPRO,94.0,,,1.0,86.047,20000.0,-10000.0,6.272,SLD,CAD,JPY,20160323 04:21:43 EST,,8.272,19697.23567,251501.29609,86.047,19885.23567,6.272
95,Paper,Paper,2.0,USD,IDEALPRO,95.0,,,1.0,115.324,20000.0,-10000.0,-0.944000000001,SLD,CHF,JPY,20160323 04:22:01 EST,,1.056,19696.29167,251501.29609,115.324,19886.29167,-0.944000000001
96,Paper,Paper,2.0,USD,IDEALPRO,96.0,,,1.0,85.596,20000.0,10000.0,-25.232,BOT,AUD,JPY,20160323 04:22:10 EST,,-23.232,19671.05967,251501.29609,85.596,19863.05967,-25.232
97,Paper,Paper,2.0,USD,IDEALPRO,97.0,,,1.0,0.78928,20000.0,-10000.0,9.284,SLD,EUR,GBP,20160323 04:27:10 EST,,11.284,19680.34367,251501.29609,0.78928,19874.34367,9.284
98,Paper,Paper,2.0,USD,IDEALPRO,98.0,,,1.0,115.314,20000.0,10000.0,-1.12,BOT,CHF,JPY,20160323 04:32:12 EST,,0.88,19679.22367,251501.29609,115.314,19875.22367,-1.12
99,Paper,Paper,2.0,USD,IDEALPRO,99.0,,,1.0,0.67218,20000.0,-10000.0,-2.0,SLD,NZD,USD,20160323 04:37:26 EST,,0.0,19677.22367,251501.29609,0.67218,19875.22367,-2.0
100,Paper,Paper,2.0,USD,IDEALPRO,100.0,,,1.0,75.593,20000.0,-10000.0,-3.056,SLD,NZD,JPY,20160323 04:41:49 EST,,-1.056,19674.16767,251501.29609,75.593,19874.16767,-3.056
101,Paper,Paper,2.0,USD,IDEALPRO,101.0,,,1.0,115.301,20000.0,-10000.0,-3.144,SLD,CHF,JPY,20160323 04:42:22 EST,,-1.144,19671.02367,251501.29609,115.301,19873.02367,-3.144
102,Paper,Paper,2.0,USD,IDEALPRO,102.0,,,1.0,112.452,20000.0,10000.0,-8.952,BOT,USD,JPY,20160323 04:46:24 EST,,-6.952,19662.07167,251501.29609,112.452,19866.07167,-8.952
103,Paper,Paper,2.0,USD,IDEALPRO,103.0,,,1.0,0.76173,20000.0,10000.0,-19.4,BOT,AUD,USD,20160323 04:46:28 EST,,-17.4,19642.67167,251501.29609,0.76173,19848.67167,-19.4
104,Paper,Paper,2.0,USD,IDEALPRO,104.0,,,1.0,1.41815,20000.0,10000.0,13.7,BOT,GBP,USD,20160323 04:56:27 EST,,15.7,19656.37167,251501.29609,1.41815,19864.37167,13.7
105,Paper,Paper,2.0,USD,IDEALPRO,105.0,,,1.0,0.67169,20000.0,10000.0,2.9,BOT,NZD,USD,20160323 04:57:39 EST,,4.9,19659.27167,251501.29609,0.67169,19869.27167,2.9
106,Paper,Paper,2.0,USD,IDEALPRO,106.0,,,1.0,75.622,20000.0,10000.0,-4.552,BOT,NZD,JPY,20160323 05:02:01 EST,,-2.552,19654.71967,251501.29609,75.622,19866.71967,-4.552
107,Paper,Paper,2.0,USD,IDEALPRO,107.0,,,1.0,0.67092,20000.0,-10000.0,-9.7,SLD,NZD,USD,20160323 05:07:48 EST,,-7.7,19645.01967,251501.29609,0.67092,19859.01967,-9.7
108,Paper,Paper,2.0,USD,IDEALPRO,108.0,,,1.0,75.56,20000.0,-10000.0,-7.456,SLD,NZD,JPY,20160323 05:12:15 EST,,-5.456,19637.56367,251501.29609,75.56,19853.56367,-7.456
109,Paper,Paper,2.0,USD,IDEALPRO,109.0,,,1.0,86.11,20000.0,10000.0,-7.544,BOT,CAD,JPY,20160323 05:12:18 EST,,-5.544,19630.01967,251501.29609,86.11,19848.01967,-7.544
110,Paper,Paper,2.0,USD,IDEALPRO,110.0,,,1.0,0.78974,20000.0,10000.0,-8.4883,BOT,EUR,GBP,20160323 05:12:41 EST,,-6.4883,19621.53137,251501.29609,0.78974,19841.53137,-8.4883
111,Paper,Paper,2.0,USD,IDEALPRO,111.0,,,1.0,1.41593,20000.0,-10000.0,-24.2,SLD,GBP,USD,20160323 05:16:43 EST,,-22.2,19597.33137,251501.29609,1.41593,19819.33137,-24.2
112,Paper,Paper,2.0,USD,IDEALPRO,112.0,,,1.0,0.78992,20000.0,-10000.0,0.538899999999,SLD,EUR,GBP,20160323 05:17:45 EST,,2.5389,19597.87027,251501.29609,0.78992,19821.87027,0.538899999999
113,Paper,Paper,2.0,USD,IDEALPRO,113.0,,,1.0,0.67044,20000.0,10000.0,2.8,BOT,NZD,USD,20160323 05:17:55 EST,,4.8,19600.67027,251501.29609,0.67044,19826.67027,2.8
114,Paper,Paper,2.0,USD,IDEALPRO,114.0,,,1.0,75.506,20000.0,10000.0,2.752,BOT,NZD,JPY,20160323 05:32:25 EST,,4.752,19603.42227,251501.29609,75.506,19831.42227,2.752
115,Paper,Paper,2.0,USD,IDEALPRO,115.0,,,1.0,115.448,20000.0,10000.0,-14.936,BOT,CHF,JPY,20160323 05:32:48 EST,,-12.936,19588.48627,251501.29609,115.448,19818.48627,-14.936
116,Paper,Paper,2.0,USD,IDEALPRO,116.0,,,1.0,75.575,20000.0,-10000.0,4.072,SLD,NZD,JPY,20160323 05:41:25 EST,,6.072,19592.55827,251501.29609,75.575,19824.55827,4.072
117,Paper,Paper,2.0,USD,IDEALPRO,117.0,,,1.0,86.242,20000.0,-10000.0,9.616,SLD,CAD,JPY,20160323 05:41:40 EST,,11.616,19602.17427,251501.29609,86.242,19836.17427,9.616
118,Paper,Paper,2.0,USD,IDEALPRO,118.0,,,1.0,115.52,20000.0,-10000.0,4.336,SLD,CHF,JPY,20160323 05:41:51 EST,,6.336,19606.51027,251501.29609,115.52,19842.51027,4.336
119,Paper,Paper,2.0,USD,IDEALPRO,119.0,,,1.0,0.75915,20000.0,-10000.0,-27.8,SLD,AUD,USD,20160323 05:46:26 EST,,-25.8,19578.71027,251501.29609,0.75915,19816.71027,-27.8
120,Paper,Paper,2.0,USD,IDEALPRO,120.0,,,1.0,0.67047,20000.0,-10000.0,-1.7,SLD,NZD,USD,20160323 05:52:17 EST,,0.300000000001,19577.01027,251501.29609,0.67047,19817.01027,-1.7
121,Paper,Paper,2.0,USD,IDEALPRO,121.0,,,1.0,115.488,20000.0,10000.0,0.816,BOT,CHF,JPY,20160323 06:07:22 EST,,2.816,19577.82627,251501.29609,115.488,19819.82627,0.816
122,Paper,Paper,2.0,USD,IDEALPRO,122.0,,,1.0,75.449,20000.0,10000.0,9.088,BOT,NZD,JPY,20160323 06:17:18 EST,,11.088,19586.91427,251501.29609,75.449,19830.91427,9.088
123,Paper,Paper,2.0,USD,IDEALPRO,123.0,,,1.0,115.509,20000.0,-10000.0,-0.152,SLD,CHF,JPY,20160323 06:17:35 EST,,1.848,19586.76227,251501.29609,115.509,19832.76227,-0.152
