Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160410 17:15:09 EST,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160410 17:15:09 EST,paperUSD,99998.0,100000.0,1985366.48,-82.96,-2.0,0.0,USD,99915.04,99919.04,-80.96
20160410 18:52:11 EST,paperUSD,99954.464,99958.464,1985366.48,35.488,-45.536,-41.536,USD,99989.952,99995.952,37.488
20160410 19:02:46 EST,paperUSD,99952.464,99958.464,1970691.424,72.976,-47.536,-41.536,USD,100025.44,100033.44,74.976
20160410 19:33:00 EST,paperUSD,99945.888,99953.888,1985364.192,-43.712,-54.112,-46.112,USD,99902.176,99912.176,-41.712
20160410 20:02:48 EST,paperUSD,99941.6,99951.6,1985364.192,35.488,-58.4,-48.4,USD,99977.088,99989.088,37.488
20160410 21:02:49 EST,paperUSD,99937.312,99949.312,1985364.192,-43.712,-62.688,-50.688,USD,99893.6,99907.6,-41.712
20160410 21:32:36 EST,paperUSD,99935.312,99949.312,1970691.424,-85.424,-64.688,-50.688,USD,99849.888,99865.888,-83.424
20160410 22:07:23 EST,paperUSD,99931.024,99947.024,1985366.48,-43.712,-68.976,-52.976,USD,99887.312,99905.312,-41.712
20160410 22:32:35 EST,paperUSD,99926.736,99944.736,1970691.424,72.976,-73.264,-55.264,USD,99999.712,100019.712,74.976
20160410 23:04:24 EST,paperUSD,99920.16,99940.16,1970691.424,-85.424,-79.84,-59.84,USD,99834.736,99856.736,-83.424
20160410 23:16:02 EST,paperUSD,99913.584,99935.584,1970691.424,72.976,-86.416,-64.416,USD,99986.56,100010.56,74.976
20160410 23:40:17 EST,paperUSD,99909.296,99933.296,1985364.192,35.488,-90.704,-66.704,USD,99944.784,99970.784,37.488
20160411 01:32:50 EST,paperUSD,99907.296,99933.296,1970689.136,72.976,-92.704,-66.704,USD,99980.272,100008.272,74.976
20160411 02:04:08 EST,paperUSD,99903.008,99931.008,1985361.904,35.488,-96.992,-68.992,USD,99938.496,99968.496,37.488
20160411 03:02:39 EST,paperUSD,99901.008,99931.008,1970686.848,72.976,-98.992,-68.992,USD,99973.984,100005.984,74.976
20160411 03:33:53 EST,paperUSD,99896.72,99928.72,1985359.616,35.488,-103.28,-71.28,USD,99932.208,99966.208,37.488
20160411 04:02:35 EST,paperUSD,99894.72,99928.72,1970684.56,72.976,-105.28,-71.28,USD,99967.696,100003.696,74.976
20160411 05:03:08 EST,paperUSD,99890.432,99926.432,1985357.328,35.488,-109.568,-73.568,USD,99925.92,99963.92,37.488
20160411 09:08:07 EST,paperUSD,99888.432,99926.432,1970682.272,72.976,-111.568,-73.568,USD,99961.408,100001.408,74.976
20160411 10:03:09 EST,paperUSD,99884.144,99924.144,1985355.04,35.488,-115.856,-75.856,USD,99919.632,99961.632,37.488
20160411 11:32:53 EST,paperUSD,99882.144,99924.144,1970679.984,72.976,-117.856,-75.856,USD,99955.12,99999.12,74.976
20160411 12:02:36 EST,paperUSD,99877.856,99921.856,1985352.752,35.488,-122.144,-78.144,USD,99913.344,99959.344,37.488
20160411 20:32:57 EST,paperUSD,99875.856,99921.856,1970677.696,72.976,-124.144,-78.144,USD,99948.832,99996.832,74.976
20160411 21:04:11 EST,paperUSD,99871.568,99919.568,1985350.464,35.488,-128.432,-80.432,USD,99907.056,99957.056,37.488
20160411 22:02:32 EST,paperUSD,99869.568,99919.568,1970675.408,72.976,-130.432,-80.432,USD,99942.544,99994.544,74.976
20160411 22:32:47 EST,paperUSD,99865.28,99917.28,1985348.176,35.488,-134.72,-82.72,USD,99900.768,99954.768,37.488
20160411 23:32:15 EST,paperUSD,99863.28,99917.28,1970673.12,72.976,-136.72,-82.72,USD,99936.256,99992.256,74.976
20160412 00:02:28 EST,paperUSD,99858.992,99914.992,1985345.888,35.488,-141.008,-85.008,USD,99894.48,99952.48,37.488
20160412 00:32:37 EST,paperUSD,99856.992,99914.992,1970670.832,72.976,-143.008,-85.008,USD,99929.968,99989.968,74.976
20160412 01:05:50 EST,paperUSD,99852.704,99912.704,1985343.6,35.488,-147.296,-87.296,USD,99888.192,99950.192,37.488
20160412 03:03:43 EST,paperUSD,99850.704,99912.704,1970668.544,72.976,-149.296,-87.296,USD,99923.68,99987.68,74.976
20160412 03:32:28 EST,paperUSD,99846.416,99910.416,1985341.312,35.488,-153.584,-89.584,USD,99881.904,99947.904,37.488
20160412 06:07:30 EST,paperUSD,99844.416,99910.416,1970666.256,72.976,-155.584,-89.584,USD,99917.392,99985.392,74.976
20160412 06:32:43 EST,paperUSD,99840.128,99908.128,1985339.024,35.488,-159.872,-91.872,USD,99875.616,99945.616,37.488
20160412 08:02:20 EST,paperUSD,99838.128,99908.128,1970663.968,72.976,-161.872,-91.872,USD,99911.104,99983.104,74.976
20160412 08:32:34 EST,paperUSD,99833.84,99905.84,1985336.736,35.488,-166.16,-94.16,USD,99869.328,99943.328,37.488
20160412 11:02:44 EST,paperUSD,99831.84,99905.84,1970661.68,72.976,-168.16,-94.16,USD,99904.816,99980.816,74.976
20160412 12:06:11 EST,paperUSD,99827.552,99903.552,1985334.448,35.488,-172.448,-96.448,USD,99863.04,99941.04,37.488
20160412 13:03:03 EST,paperUSD,99825.552,99903.552,1970659.392,72.976,-174.448,-96.448,USD,99898.528,99978.528,74.976
20160412 13:32:46 EST,paperUSD,99821.264,99901.264,1985332.16,35.488,-178.736,-98.736,USD,99856.752,99938.752,37.488
20160413 07:32:40 EST,paperUSD,99819.264,99901.264,1970307.92,345.072,-180.736,-98.736,USD,100164.336,100248.336,347.072
20160413 08:32:33 EST,paperUSD,99991.328,100075.328,1985331.632,173.824,-8.672,75.328,USD,100165.152,100251.152,175.824
20160413 10:49:05 EST,paperUSD,99989.328,100075.328,1970275.36,204.272,-10.672,75.328,USD,100193.6,100281.6,206.272
20160413 11:02:51 EST,paperUSD,100095.392,100183.392,1985336.384,106.064,95.392,183.392,USD,100201.456,100291.456,108.064
20160413 13:02:56 EST,paperUSD,100093.392,100183.392,1970325.872,53.088,93.392,183.392,USD,100146.48,100238.48,55.088
20160413 13:34:48 EST,paperUSD,100126.328,100218.328,1985342.544,32.936,126.328,218.328,USD,100159.264,100253.264,34.936
